<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20010104,194100,115.56,115.56,115.55,115.56,4
20010104,194200,115.56,115.56,115.56,115.56,4
20010104,194300,115.56,115.56,115.55,115.56,4
20010104,194400,115.56,115.57,115.56,115.57,4
20010104,194600,115.58,115.59,115.58,115.59,4
20010104,194700,115.59,115.59,115.58,115.59,4
20010104,195200,115.59,115.61,115.59,115.61,4
20010104,195300,115.61,115.61,115.61,115.61,4
20010104,195400,115.62,115.62,115.62,115.62,4
20010104,195500,115.61,115.61,115.6,115.6,4
20010104,195700,115.61,115.61,115.61,115.61,4
20010104,195800,115.61,115.61,115.59,115.59,4
20010104,195900,115.59,115.59,115.59,115.59,4
20010104,200000,115.59,115.59,115.59,115.59,4
20010104,200100,115.58,115.58,115.58,115.58,4
20010104,200200,115.58,115.58,115.58,115.58,4
20010104,200300,115.58,115.58,115.58,115.58,4
20010104,200700,115.59,115.59,115.59,115.59,4
20010104,200900,115.59,115.59,115.59,115.59,4
20010104,201200,115.58,115.6,115.58,115.6,4
20010104,201300,115.59,115.61,115.59,115.61,4
20010104,201400,115.61,115.61,115.61,115.61,4
20010104,201500,115.61,115.62,115.61,115.62,4
20010104,201600,115.61,115.63,115.61,115.63,4
20010104,201700,115.64,115.64,115.64,115.64,4
20010104,201900,115.64,115.64,115.64,115.64,4
20010104,202000,115.65,115.67,115.65,115.67,4
20010104,202100,115.67,115.68,115.67,115.68,4
20010104,202400,115.68,115.68,115.68,115.68,4
20010104,202500,115.68,115.68,115.68,115.68,4
20010104,202600,115.69,115.69,115.69,115.69,4
20010104,202800,115.69,115.69,115.69,115.69,4
20010104,202900,115.69,115.7,115.69,115.7,4
20010104,203000,115.7,115.7,115.69,115.69,4
20010104,203100,115.7,115.71,115.7,115.71,4
20010104,203200,115.72,115.72,115.72,115.72,4
20010104,203300,115.71,115.71,115.69,115.69,4
20010104,203400,115.69,115.69,115.69,115.69,4
20010104,203500,115.69,115.71,115.68,115.71,4
20010104,203600,115.72,115.72,115.72,115.72,4
20010104,203700,115.72,115.72,115.72,115.72,4
20010104,203800,115.72,115.75,115.72,115.75,4
20010104,203900,115.75,115.75,115.75,115.75,4
20010104,204000,115.75,115.75,115.75,115.75,4
20010104,204100,115.75,115.75,115.75,115.75,4
20010104,204200,115.75,115.75,115.72,115.72,4
20010104,204300,115.72,115.72,115.72,115.72,4
20010104,204400,115.71,115.71,115.71,115.71,4
20010104,204600,115.7,115.7,115.7,115.7,4
20010104,204700,115.7,115.7,115.69,115.69,4
20010104,204800,115.69,115.69,115.69,115.69,4
20010104,204900,115.7,115.7,115.7,115.7,4
20010104,205000,115.7,115.7,115.69,115.69,4
20010104,205100,115.69,115.69,115.69,115.69,4
20010104,205200,115.69,115.69,115.69,115.69,4
20010104,205300,115.69,115.69,115.69,115.69,4
20010104,205400,115.69,115.69,115.69,115.69,4
20010104,205500,115.69,115.69,115.69,115.69,4
20010104,205600,115.69,115.69,115.69,115.69,4
20010104,205700,115.69,115.69,115.69,115.69,4
20010104,205800,115.68,115.69,115.68,115.69,4
20010104,205900,115.69,115.69,115.69,115.69,4
20010104,210200,115.69,115.69,115.69,115.69,4
20010104,210300,115.69,115.69,115.68,115.69,4
20010104,210400,115.69,115.69,115.69,115.69,4
20010104,210500,115.69,115.69,115.69,115.69,4
20010104,210600,115.69,115.69,115.69,115.69,4
20010104,210700,115.67,115.67,115.67,115.67,4
20010104,210800,115.67,115.67,115.67,115.67,4
20010104,210900,115.67,115.67,115.67,115.67,4
20010104,211000,115.67,115.67,115.67,115.67,4
20010104,211100,115.67,115.67,115.67,115.67,4
20010104,211200,115.67,115.67,115.67,115.67,4
20010104,211300,115.67,115.67,115.67,115.67,4
20010104,211400,115.67,115.67,115.67,115.67,4
20010104,211500,115.67,115.67,115.67,115.67,4
20010104,211600,115.66,115.66,115.64,115.64,4
20010104,211700,115.64,115.64,115.64,115.64,4
20010104,211800,115.64,115.64,115.64,115.64,4
20010104,211900,115.64,115.64,115.64,115.64,4
20010104,212000,115.64,115.67,115.64,115.67,4
20010104,212100,115.68,115.69,115.68,115.69,4
20010104,212200,115.69,115.69,115.69,115.69,4
20010104,212300,115.69,115.69,115.69,115.69,4
20010104,212400,115.69,115.69,115.69,115.69,4
20010104,212500,115.69,115.69,115.69,115.69,4
20010104,212600,115.69,115.71,115.69,115.71,4
20010104,212700,115.71,115.71,115.71,115.71,4
20010104,212800,115.71,115.72,115.71,115.72,4
20010104,212900,115.72,115.75,115.72,115.75,4
20010104,213000,115.74,115.74,115.73,115.73,4
20010104,213100,115.73,115.73,115.72,115.72,4
20010104,213200,115.72,115.72,115.72,115.72,4
20010104,213300,115.72,115.72,115.72,115.72,4
20010104,213400,115.72,115.72,115.72,115.72,4
20010104,213500,115.72,115.72,115.7,115.7,4
20010104,213600,115.7,115.7,115.7,115.7,4
20010104,213700,115.7,115.7,115.69,115.69,4
20010104,213800,115.69,115.69,115.69,115.69,4
20010104,213900,115.69,115.69,115.69,115.69,4
20010104,214000,115.69,115.69,115.69,115.69,4
20010104,214200,115.67,115.67,115.65,115.65,4
20010104,214300,115.65,115.65,115.65,115.65,4
20010104,214400,115.65,115.65,115.65,115.65,4
20010104,214500,115.65,115.65,115.65,115.65,4
20010104,214600,115.65,115.65,115.65,115.65,4
20010104,214700,115.65,115.65,115.65,115.65,4
20010104,214800,115.65,115.65,115.65,115.65,4
20010104,214900,115.65,115.65,115.65,115.65,4
20010104,215000,115.65,115.65,115.65,115.65,4
20010104,215100,115.65,115.66,115.65,115.65,4
20010104,215200,115.65,115.65,115.65,115.65,4
20010104,215300,115.65,115.65,115.65,115.65,4
20010104,215400,115.65,115.65,115.64,115.64,4
20010104,215500,115.64,115.64,115.64,115.64,4
20010104,215600,115.64,115.64,115.64,115.64,4
20010104,215700,115.64,115.64,115.64,115.64,4
20010104,215800,115.64,115.64,115.64,115.64,4
20010104,215900,115.64,115.64,115.64,115.64,4
20010104,220000,115.64,115.64,115.64,115.64,4
20010104,220100,115.64,115.64,115.64,115.64,4
20010104,220200,115.64,115.64,115.63,115.63,4
20010104,220300,115.64,115.64,115.64,115.64,4
20010104,220400,115.64,115.64,115.64,115.64,4
20010104,220500,115.64,115.64,115.64,115.64,4
20010104,220600,115.62,115.62,115.62,115.62,4
20010104,220700,115.62,115.63,115.62,115.63,4
20010104,220800,115.64,115.64,115.64,115.64,4
20010104,220900,115.64,115.64,115.63,115.63,4
20010104,221000,115.63,115.63,115.63,115.63,4
20010104,221100,115.63,115.65,115.63,115.65,4
20010104,221200,115.66,115.69,115.66,115.69,4
20010104,221300,115.67,115.67,115.67,115.67,4
20010104,221400,115.67,115.67,115.67,115.67,4
20010104,221500,115.67,115.67,115.67,115.67,4
20010104,221600,115.67,115.69,115.67,115.69,4
20010104,221700,115.68,115.68,115.68,115.68,4
20010104,221800,115.67,115.67,115.65,115.65,4
20010104,221900,115.64,115.65,115.63,115.65,4
20010104,222000,115.65,115.65,115.62,115.62,4
20010104,222100,115.62,115.62,115.62,115.62,4
20010104,222200,115.62,115.62,115.62,115.62,4
20010104,222300,115.62,115.62,115.57,115.57,4
20010104,222400,115.57,115.57,115.57,115.57,4
20010104,222500,115.57,115.57,115.57,115.57,4
20010104,222600,115.56,115.56,115.56,115.56,4
20010104,222700,115.56,115.56,115.56,115.56,4
20010104,222800,115.56,115.56,115.56,115.56,4
20010104,222900,115.56,115.56,115.5,115.51,4
20010104,223000,115.51,115.51,115.51,115.51,4
20010104,223100,115.51,115.51,115.51,115.51,4
20010104,223200,115.51,115.51,115.51,115.51,4
20010104,223300,115.51,115.51,115.5,115.5,4
20010104,223400,115.5,115.5,115.5,115.5,4
20010104,223500,115.5,115.55,115.5,115.55,4
20010104,223600,115.55,115.55,115.55,115.55,4
20010104,223700,115.56,115.58,115.54,115.54,4
20010104,223800,115.54,115.54,115.54,115.54,4
20010104,223900,115.54,115.56,115.54,115.56,4
20010104,224000,115.56,115.57,115.56,115.57,4
20010104,224100,115.57,115.57,115.57,115.57,4
20010104,224200,115.57,115.57,115.57,115.57,4
20010104,224300,115.57,115.62,115.57,115.62,4
20010104,224400,115.62,115.62,115.62,115.62,4
20010104,224500,115.62,115.62,115.62,115.62,4
20010104,224600,115.62,115.62,115.62,115.62,4
20010104,224700,115.62,115.64,115.62,115.64,4
20010104,224800,115.64,115.64,115.64,115.64,4
20010104,225000,115.63,115.63,115.62,115.62,4
20010104,225100,115.63,115.63,115.62,115.62,4
20010104,225200,115.62,115.64,115.62,115.64,4
20010104,225300,115.64,115.64,115.64,115.64,4
20010104,225400,115.64,115.64,115.64,115.64,4
20010104,225500,115.64,115.64,115.56,115.58,4
20010104,225600,115.58,115.58,115.58,115.58,4
20010104,225700,115.58,115.58,115.58,115.58,4
20010104,225800,115.58,115.59,115.58,115.59,4
20010104,225900,115.59,115.59,115.59,115.59,4
20010104,230000,115.6,115.61,115.6,115.61,4
20010104,230100,115.61,115.61,115.61,115.61,4
20010104,230200,115.61,115.61,115.61,115.61,4
20010104,230300,115.61,115.61,115.61,115.61,4
20010104,230400,115.61,115.61,115.61,115.61,4
20010104,230500,115.6,115.6,115.59,115.59,4
20010104,230600,115.59,115.59,115.59,115.59,4
20010104,230700,115.59,115.59,115.59,115.59,4
20010104,230800,115.59,115.59,115.59,115.59,4
20010104,230900,115.59,115.59,115.59,115.59,4
20010104,231100,115.59,115.59,115.59,115.59,4
20010104,231300,115.59,115.59,115.59,115.59,4
20010104,231400,115.59,115.59,115.59,115.59,4
20010104,231500,115.58,115.58,115.57,115.57,4
20010104,231600,115.57,115.57,115.57,115.57,4
20010104,231700,115.57,115.57,115.57,115.57,4
20010104,231800,115.57,115.57,115.57,115.57,4
20010104,231900,115.58,115.62,115.58,115.61,4
20010104,232000,115.61,115.61,115.6,115.6,4
20010104,232100,115.61,115.61,115.61,115.61,4
20010104,232200,115.61,115.63,115.61,115.63,4
20010104,232300,115.64,115.66,115.64,115.66,4
20010104,232400,115.67,115.7,115.67,115.7,4
20010104,232500,115.7,115.7,115.7,115.7,4
20010104,232600,115.7,115.7,115.7,115.7,4
20010104,232700,115.7,115.7,115.7,115.7,4
20010104,232800,115.7,115.7,115.69,115.7,4
20010104,232900,115.7,115.7,115.7,115.7,4
20010104,233000,115.7,115.72,115.7,115.72,4
20010104,233100,115.72,115.72,115.72,115.72,4
20010104,233200,115.72,115.72,115.72,115.72,4
20010104,233300,115.72,115.77,115.72,115.77,4
20010104,233400,115.77,115.77,115.76,115.76,4
20010104,233500,115.76,115.76,115.76,115.76,4
20010104,233600,115.76,115.76,115.76,115.76,4
20010104,233700,115.76,115.76,115.76,115.76,4
20010104,233800,115.76,115.76,115.76,115.76,4
20010104,233900,115.76,115.76,115.76,115.76,4
20010104,234000,115.76,115.76,115.73,115.73,4
20010104,234100,115.73,115.73,115.73,115.73,4
20010104,234200,115.73,115.75,115.73,115.75,4
20010104,234300,115.75,115.75,115.75,115.75,4
20010104,234400,115.75,115.75,115.75,115.75,4
20010104,234500,115.75,115.83,115.75,115.83,4
20010104,234600,115.84,115.84,115.83,115.83,4
20010104,234700,115.83,115.83,115.83,115.83,4
20010104,234800,115.83,115.85,115.83,115.85,4
20010104,234900,115.85,115.85,115.85,115.85,4
20010104,235000,115.86,115.88,115.86,115.88,4
20010104,235100,115.88,115.9,115.88,115.9,4
20010104,235200,115.9,115.9,115.9,115.9,4
20010104,235300,115.9,115.9,115.9,115.9,4
20010104,235400,115.9,115.9,115.9,115.9,4
20010104,235500,115.9,115.93,115.9,115.93,4
20010104,235600,115.94,115.95,115.94,115.94,4
20010104,235700,115.93,115.94,115.93,115.94,4
20010104,235800,115.94,115.94,115.94,115.94,4
20010104,235900,115.94,115.94,115.94,115.94,4
20010105,100,116.03,116.1,116.03,116.09,4
20010105,200,116.08,116.08,116.06,116.06,4
20010105,300,116.06,116.08,116.06,116.08,4
20010105,400,116.08,116.08,116.08,116.08,4
20010105,500,116.08,116.08,116.08,116.08,4
20010105,600,116.08,116.08,116.07,116.07,4
20010105,700,116.07,116.07,116.07,116.07,4
20010105,800,116.08,116.08,116.08,116.08,4
20010105,900,116.09,116.1,116.09,116.1,4
20010105,1000,116.1,116.13,116.1,116.13,4
20010105,1100,116.13,116.19,116.13,116.19,4
20010105,1200,116.2,116.3,116.2,116.29,4
20010105,1300,116.3,116.4,116.3,116.4,4
20010105,1400,116.4,116.4,116.36,116.36,4
20010105,1500,116.35,116.35,116.33,116.33,4
20010105,1600,116.33,116.39,116.33,116.39,4
20010105,1700,116.39,116.39,116.37,116.37,4
20010105,1800,116.37,116.37,116.37,116.37,4
20010105,1900,116.37,116.42,116.37,116.42,4
20010105,2000,116.41,116.44,116.41,116.44,4
20010105,2100,116.44,116.44,116.44,116.44,4
20010105,2200,116.45,116.45,116.44,116.45,4
20010105,2300,116.45,116.45,116.42,116.42,4
20010105,2400,116.4,116.4,116.4,116.4,4
20010105,2500,116.4,116.4,116.4,116.4,4
20010105,2600,116.4,116.4,116.39,116.39,4
20010105,2700,116.39,116.39,116.39,116.39,4
20010105,2800,116.39,116.39,116.39,116.39,4
20010105,2900,116.39,116.39,116.19,116.2,4
20010105,3000,116.2,116.25,116.2,116.25,4
20010105,3100,116.25,116.25,116.24,116.24,4
20010105,3200,116.24,116.24,116.24,116.24,4
20010105,3300,116.24,116.24,116.16,116.16,4
20010105,3400,116.16,116.18,116.16,116.18,4
20010105,3500,116.19,116.19,116.19,116.19,4
20010105,3600,116.19,116.22,116.19,116.21,4
20010105,3700,116.21,116.22,116.21,116.22,4
20010105,3800,116.22,116.22,116.19,116.19,4
20010105,3900,116.19,116.19,116.19,116.19,4
20010105,4000,116.2,116.2,116.2,116.2,4
20010105,4100,116.2,116.22,116.2,116.22,4
20010105,4200,116.22,116.22,116.22,116.22,4
20010105,4300,116.22,116.22,116.22,116.22,4
20010105,4400,116.22,116.22,116.19,116.19,4
20010105,4500,116.17,116.18,116.15,116.15,4
20010105,4600,116.15,116.15,116.15,116.15,4
20010105,4700,116.15,116.15,116.15,116.15,4
20010105,4800,116.15,116.19,116.15,116.19,4
20010105,4900,116.19,116.2,116.19,116.2,4
20010105,5000,116.2,116.2,116.19,116.19,4
20010105,5100,116.19,116.19,116.19,116.19,4
20010105,5200,116.19,116.19,116.19,116.19,4
20010105,5300,116.19,116.19,116.19,116.19,4
20010105,5400,116.19,116.19,116.18,116.18,4
20010105,5500,116.18,116.19,116.18,116.19,4
20010105,5600,116.19,116.2,116.19,116.2,4
20010105,5700,116.2,116.2,116.19,116.19,4
20010105,5800,116.2,116.2,116.19,116.19,4
20010105,5900,116.18,116.18,116.17,116.18,4
20010105,10000,116.18,116.19,116.18,116.19,4
20010105,10100,116.19,116.23,116.19,116.23,4
20010105,10200,116.23,116.26,116.23,116.26,4
20010105,10300,116.26,116.28,116.26,116.28,4
20010105,10400,116.29,116.29,116.29,116.29,4
20010105,10500,116.29,116.29,116.29,116.29,4
20010105,10600,116.29,116.3,116.29,116.3,4
20010105,10700,116.3,116.3,116.3,116.3,4
20010105,10800,116.3,116.3,116.3,116.3,4
20010105,10900,116.3,116.3,116.29,116.29,4
20010105,11000,116.28,116.28,116.27,116.27,4
20010105,11100,116.27,116.27,116.27,116.27,4
20010105,11200,116.27,116.27,116.27,116.27,4
20010105,11300,116.27,116.27,116.26,116.26,4
20010105,11400,116.26,116.29,116.26,116.29,4
20010105,11500,116.28,116.31,116.28,116.31,4
20010105,11600,116.31,116.31,116.31,116.31,4
20010105,11700,116.31,116.31,116.31,116.31,4
20010105,11800,116.31,116.31,116.31,116.31,4
20010105,11900,116.31,116.31,116.3,116.3,4
20010105,12000,116.3,116.3,116.3,116.3,4
20010105,12100,116.3,116.3,116.3,116.3,4
20010105,12200,116.3,116.3,116.28,116.28,4
20010105,12300,116.28,116.28,116.28,116.28,4
20010105,12400,116.28,116.28,116.28,116.28,4
20010105,12500,116.28,116.28,116.27,116.27,4
20010105,12600,116.26,116.26,116.26,116.26,4
20010105,12700,116.26,116.26,116.25,116.25,4
20010105,12800,116.25,116.28,116.25,116.28,4
20010105,12900,116.28,116.28,116.28,116.28,4
20010105,13000,116.28,116.28,116.28,116.28,4
20010105,13100,116.28,116.28,116.28,116.28,4
20010105,13200,116.27,116.27,116.26,116.26,4
20010105,13300,116.26,116.26,116.25,116.25,4
20010105,13400,116.26,116.26,116.25,116.25,4
20010105,13500,116.26,116.29,116.26,116.29,4
20010105,13600,116.29,116.29,116.29,116.29,4
20010105,13700,116.29,116.29,116.29,116.29,4
20010105,13800,116.29,116.29,116.28,116.28,4
20010105,13900,116.28,116.28,116.28,116.28,4
20010105,14000,116.28,116.28,116.28,116.28,4
20010105,14100,116.27,116.28,116.27,116.28,4
20010105,14200,116.28,116.28,116.28,116.28,4
20010105,14300,116.28,116.28,116.25,116.25,4
20010105,14400,116.25,116.25,116.25,116.25,4
20010105,14500,116.25,116.25,116.25,116.25,4
20010105,14600,116.25,116.25,116.24,116.24,4
20010105,14700,116.24,116.25,116.24,116.25,4
20010105,14800,116.25,116.25,116.24,116.24,4
20010105,14900,116.24,116.24,116.24,116.24,4
20010105,15000,116.24,116.24,116.24,116.24,4
20010105,15100,116.24,116.24,116.24,116.24,4
20010105,15200,116.24,116.24,116.23,116.23,4
20010105,15300,116.23,116.23,116.23,116.23,4
20010105,15400,116.23,116.23,116.23,116.23,4
20010105,15500,116.23,116.3,116.23,116.3,4
20010105,15600,116.3,116.31,116.3,116.31,4
20010105,15700,116.31,116.39,116.31,116.39,4
20010105,15800,116.4,116.44,116.4,116.44,4
20010105,15900,116.44,116.53,116.44,116.52,4
20010105,20000,116.53,116.58,116.51,116.58,4
20010105,20100,116.58,116.65,116.58,116.65,4
20010105,20200,116.64,116.64,116.59,116.59,4
20010105,20300,116.59,116.61,116.59,116.61,4
20010105,20400,116.61,116.61,116.58,116.58,4
20010105,20500,116.57,116.57,116.56,116.56,4
20010105,20600,116.56,116.56,116.56,116.56,4
20010105,20700,116.56,116.56,116.56,116.56,4
20010105,20800,116.56,116.59,116.56,116.59,4
20010105,20900,116.59,116.66,116.59,116.66,4
20010105,21000,116.67,116.75,116.67,116.75,4
20010105,21100,116.75,116.81,116.75,116.81,4
20010105,21200,116.82,116.85,116.82,116.85,4
20010105,21300,116.86,116.86,116.86,116.86,4
20010105,21400,116.86,116.86,116.73,116.73,4
20010105,21500,116.73,116.73,116.73,116.73,4
20010105,21600,116.72,116.72,116.7,116.7,4
20010105,21700,116.7,116.7,116.7,116.7,4
20010105,21800,116.69,116.69,116.69,116.69,4
20010105,21900,116.7,116.7,116.7,116.7,4
20010105,22000,116.7,116.7,116.7,116.7,4
20010105,22100,116.71,116.72,116.7,116.7,4
20010105,22200,116.69,116.69,116.68,116.68,4
20010105,22300,116.68,116.69,116.68,116.68,4
20010105,22400,116.68,116.69,116.68,116.69,4
20010105,22500,116.69,116.69,116.69,116.69,4
20010105,22600,116.69,116.69,116.69,116.69,4
20010105,22700,116.68,116.68,116.65,116.65,4
20010105,22800,116.65,116.65,116.65,116.65,4
20010105,22900,116.65,116.7,116.65,116.7,4
20010105,23000,116.71,116.71,116.7,116.71,4
20010105,23100,116.71,116.71,116.71,116.71,4
20010105,23200,116.71,116.71,116.71,116.71,4
20010105,23300,116.71,116.71,116.67,116.67,4
20010105,23400,116.67,116.67,116.65,116.65,4
20010105,23500,116.65,116.65,116.65,116.65,4
20010105,23600,116.65,116.68,116.65,116.68,4
20010105,23700,116.68,116.69,116.65,116.66,4
20010105,23800,116.66,116.66,116.64,116.64,4
20010105,23900,116.63,116.63,116.62,116.62,4
20010105,24000,116.62,116.64,116.62,116.64,4
20010105,24100,116.64,116.64,116.64,116.64,4
20010105,24200,116.64,116.64,116.64,116.64,4
20010105,24300,116.64,116.64,116.64,116.64,4
20010105,24400,116.63,116.63,116.6,116.6,4
20010105,24500,116.59,116.59,116.58,116.58,4
20010105,24600,116.58,116.58,116.54,116.54,4
20010105,24700,116.54,116.54,116.54,116.54,4
20010105,24800,116.54,116.54,116.54,116.54,4
20010105,24900,116.54,116.54,116.54,116.54,4
20010105,25000,116.54,116.54,116.54,116.54,4
20010105,25100,116.55,116.55,116.54,116.54,4
20010105,25200,116.54,116.54,116.52,116.53,4
20010105,25300,116.53,116.53,116.53,116.53,4
20010105,25400,116.53,116.53,116.51,116.51,4
20010105,25500,116.51,116.52,116.51,116.52,4
20010105,25600,116.52,116.52,116.52,116.52,4
20010105,25700,116.52,116.52,116.52,116.52,4
20010105,25800,116.52,116.52,116.52,116.52,4
20010105,25900,116.51,116.51,116.45,116.45,4
20010105,30000,116.45,116.45,116.45,116.45,4
20010105,30100,116.45,116.45,116.45,116.45,4
20010105,30200,116.45,116.45,116.45,116.45,4
20010105,30300,116.45,116.45,116.41,116.41,4
20010105,30400,116.4,116.42,116.35,116.35,4
20010105,30500,116.35,116.35,116.34,116.34,4
20010105,30600,116.34,116.34,116.34,116.34,4
20010105,30700,116.34,116.34,116.34,116.34,4
20010105,30800,116.34,116.38,116.34,116.38,4
20010105,30900,116.38,116.4,116.38,116.4,4
20010105,31000,116.4,116.4,116.4,116.4,4
20010105,31100,116.4,116.42,116.4,116.42,4
20010105,31200,116.43,116.44,116.43,116.44,4
20010105,31300,116.44,116.44,116.44,116.44,4
20010105,31400,116.44,116.44,116.44,116.44,4
20010105,31500,116.46,116.49,116.46,116.48,4
20010105,31600,116.49,116.53,116.49,116.53,4
20010105,31700,116.53,116.53,116.53,116.53,4
20010105,31800,116.53,116.53,116.53,116.53,4
20010105,31900,116.53,116.53,116.53,116.53,4
20010105,32000,116.53,116.53,116.47,116.47,4
20010105,32100,116.45,116.46,116.44,116.45,4
