<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,Signal HA,Signal RSI,Signal SO,Signal Line Crossover,Centerline Crossover,Signal MACD
EURJPY,20010104,4100,106.1,106.1,106.1,106.1,4,1,0,0,-1,1,0
EURJPY,20010104,4200,106.1,106.11,106.1,106.11,4,1,0,0,-1,1,0
EURJPY,20010104,4300,106.11,106.11,106.11,106.11,4,1,0,0,-1,1,0
EURJPY,20010104,4400,106.11,106.11,106.11,106.11,4,1,0,0,-1,1,0
EURJPY,20010104,4500,106.11,106.11,106.11,106.11,4,1,0,0,-1,1,0
EURJPY,20010104,4600,106.11,106.13,106.11,106.13,4,1,0,0,-1,1,0
EURJPY,20010104,4700,106.13,106.13,106.12,106.12,4,1,0,-1,-1,1,0
EURJPY,20010104,4800,106.12,106.12,106.12,106.12,4,1,0,0,-1,1,0
EURJPY,20010104,4900,106.12,106.12,106.12,106.12,4,1,0,0,-1,1,0
EURJPY,20010104,5000,106.12,106.12,106.1,106.1,4,0,-1,-1,-1,1,0
EURJPY,20010104,5100,106.1,106.1,106.1,106.1,4,-1,0,0,-1,1,0
EURJPY,20010104,5200,106.1,106.1,106.09,106.09,4,-1,0,0,-1,1,0
EURJPY,20010104,5300,106.09,106.09,106.09,106.09,4,-1,0,0,-1,1,0
EURJPY,20010104,5400,106.09,106.09,106.08,106.08,4,-1,0,0,-1,1,0
EURJPY,20010104,5500,106.07,106.08,106.07,106.07,4,-1,0,0,-1,1,0
EURJPY,20010104,5600,106.06,106.07,106.06,106.07,4,-1,0,1,-1,1,0
EURJPY,20010104,5700,106.06,106.06,106.06,106.06,4,-1,0,0,-1,1,0
EURJPY,20010104,5800,106.05,106.05,106.01,106.01,4,-1,0,0,-1,1,0
EURJPY,20010104,5900,106.01,106.04,106.01,106.04,4,-1,0,1,-1,1,0
EURJPY,20010104,10000,106.04,106.04,106.04,106.04,4,1,0,0,-1,1,0
EURJPY,20010104,10100,106.03,106.03,106,106,4,-1,0,0,-1,-1,0
EURJPY,20010104,10200,105.99,105.99,105.98,105.98,4,-1,0,0,-1,-1,0
EURJPY,20010104,10300,105.98,105.98,105.97,105.97,4,-1,0,0,-1,-1,0
EURJPY,20010104,10400,105.97,105.97,105.97,105.97,4,-1,0,0,-1,-1,0
EURJPY,20010104,10500,105.97,105.97,105.97,105.97,4,-1,0,0,-1,-1,0
EURJPY,20010104,10600,105.97,105.97,105.96,105.97,4,-1,0,1,-1,-1,0
EURJPY,20010104,10700,105.96,105.96,105.94,105.94,4,-1,0,0,-1,-1,0
EURJPY,20010104,10800,105.94,105.94,105.94,105.94,4,-1,0,0,-1,-1,0
EURJPY,20010104,10900,105.94,105.94,105.93,105.93,4,-1,0,0,-1,-1,0
EURJPY,20010104,11000,105.93,105.97,105.93,105.97,4,0,1,1,-1,-1,0
EURJPY,20010104,11100,105.98,105.98,105.97,105.97,4,1,0,0,-1,-1,0
EURJPY,20010104,11200,105.96,105.96,105.93,105.93,4,-1,0,0,-1,-1,0
EURJPY,20010104,11300,105.92,105.92,105.92,105.92,4,-1,0,0,-1,-1,0
EURJPY,20010104,11400,105.92,105.92,105.91,105.91,4,-1,0,0,-1,-1,0
EURJPY,20010104,11500,105.92,105.93,105.91,105.92,4,0,1,1,-1,-1,0
EURJPY,20010104,11600,105.93,105.94,105.93,105.93,4,1,0,0,-1,-1,0
EURJPY,20010104,11700,105.93,105.95,105.93,105.95,4,1,0,0,-1,-1,0
EURJPY,20010104,11800,105.95,105.97,105.95,105.97,4,1,0,0,1,-1,1
EURJPY,20010104,11900,105.97,105.98,105.97,105.98,4,1,0,0,1,-1,0
EURJPY,20010104,12000,105.99,106.03,105.99,106.03,4,1,0,0,1,-1,0
EURJPY,20010104,12100,106.04,106.04,106.04,106.04,4,1,0,0,1,-1,0
EURJPY,20010104,12200,106.05,106.06,106.04,106.04,4,1,0,-1,1,-1,0
EURJPY,20010104,12300,106.05,106.09,106.05,106.09,4,1,0,0,1,1,0
EURJPY,20010104,12400,106.1,106.12,106.1,106.12,4,1,0,0,1,1,0
EURJPY,20010104,12500,106.13,106.13,106.12,106.12,4,1,0,-1,1,1,0
EURJPY,20010104,12600,106.12,106.12,106.12,106.12,4,1,0,0,1,1,0
EURJPY,20010104,12700,106.12,106.12,106.12,106.12,4,1,0,0,1,1,0
EURJPY,20010104,12800,106.12,106.12,106.1,106.1,4,0,-1,-1,1,1,0
EURJPY,20010104,12900,106.1,106.1,106.06,106.06,4,-1,0,0,1,1,0
EURJPY,20010104,13000,106.07,106.07,106.04,106.04,4,-1,0,0,1,1,0
EURJPY,20010104,13100,106.04,106.04,105.96,105.96,4,-1,0,0,-1,1,-1
EURJPY,20010104,13200,105.96,105.96,105.94,105.94,4,-1,0,0,-1,1,0
EURJPY,20010104,13300,105.94,105.95,105.94,105.95,4,-1,0,0,-1,-1,0
EURJPY,20010104,13400,105.95,105.95,105.95,105.95,4,-1,0,0,-1,-1,0
EURJPY,20010104,13500,105.95,105.95,105.92,105.93,4,-1,0,0,-1,-1,0
EURJPY,20010104,13600,105.93,105.94,105.93,105.93,4,-1,0,0,-1,-1,0
EURJPY,20010104,13700,105.93,105.93,105.92,105.92,4,-1,0,0,-1,-1,0
EURJPY,20010104,13800,105.92,105.94,105.92,105.94,4,0,0,1,-1,-1,0
EURJPY,20010104,13900,105.94,105.94,105.94,105.94,4,1,0,0,-1,-1,0
EURJPY,20010104,14000,105.94,105.96,105.94,105.96,4,1,0,0,-1,-1,0
EURJPY,20010104,14100,105.96,105.98,105.96,105.98,4,1,0,0,-1,-1,0
EURJPY,20010104,14200,105.98,105.99,105.98,105.99,4,1,0,0,-1,-1,0
EURJPY,20010104,14300,105.98,105.98,105.96,105.96,4,0,0,0,-1,-1,0
EURJPY,20010104,14400,105.96,105.96,105.96,105.96,4,-1,0,0,-1,-1,0
EURJPY,20010104,14500,105.95,105.96,105.92,105.96,4,0,0,0,1,-1,1
EURJPY,20010104,14600,105.97,105.99,105.97,105.99,4,1,0,0,1,-1,0
EURJPY,20010104,14700,105.98,105.98,105.93,105.93,4,0,0,0,1,-1,0
EURJPY,20010104,14800,105.93,105.93,105.93,105.93,4,-1,0,0,-1,-1,-1
EURJPY,20010104,14900,105.93,105.93,105.93,105.93,4,-1,0,0,-1,-1,0
EURJPY,20010104,15000,105.93,105.93,105.92,105.92,4,-1,0,0,-1,-1,0
EURJPY,20010104,15100,105.92,105.92,105.89,105.89,4,-1,0,0,-1,-1,0
EURJPY,20010104,15200,105.88,105.88,105.81,105.82,4,-1,0,1,-1,-1,0
EURJPY,20010104,15300,105.83,105.85,105.83,105.85,4,-1,1,0,-1,-1,0
EURJPY,20010104,15400,105.85,105.85,105.85,105.85,4,-1,0,0,-1,-1,0
EURJPY,20010104,15500,105.86,105.86,105.86,105.86,4,1,0,0,-1,-1,0
EURJPY,20010104,15600,105.86,105.86,105.86,105.86,4,1,0,0,-1,-1,0
EURJPY,20010104,15700,105.87,105.88,105.86,105.87,4,1,0,0,-1,-1,0
EURJPY,20010104,15800,105.87,105.88,105.87,105.88,4,1,0,0,-1,-1,0
EURJPY,20010104,15900,105.88,105.88,105.83,105.83,4,0,0,0,-1,-1,0
EURJPY,20010104,20000,105.84,105.84,105.83,105.83,4,-1,0,0,-1,-1,0
EURJPY,20010104,20100,105.83,105.83,105.82,105.82,4,-1,0,0,-1,-1,0
EURJPY,20010104,20200,105.83,105.83,105.79,105.79,4,-1,0,0,-1,-1,0
EURJPY,20010104,20300,105.79,105.79,105.79,105.79,4,-1,0,0,-1,-1,0
EURJPY,20010104,20400,105.79,105.79,105.78,105.78,4,-1,0,0,-1,-1,0
EURJPY,20010104,20500,105.78,105.79,105.78,105.79,4,-1,1,1,-1,-1,0
EURJPY,20010104,20600,105.8,105.8,105.8,105.8,4,1,0,0,-1,-1,0
EURJPY,20010104,20700,105.8,105.81,105.8,105.81,4,1,0,0,-1,-1,0
EURJPY,20010104,20800,105.82,105.82,105.81,105.81,4,1,0,0,1,-1,1
EURJPY,20010104,20900,105.81,105.81,105.81,105.81,4,1,0,0,1,-1,0
EURJPY,20010104,21000,105.8,105.8,105.79,105.79,4,-1,0,0,1,-1,0
EURJPY,20010104,21100,105.79,105.8,105.79,105.79,4,-1,0,0,1,-1,0
EURJPY,20010104,21200,105.79,105.79,105.79,105.79,4,-1,0,0,1,-1,0
EURJPY,20010104,21300,105.8,105.8,105.79,105.79,4,0,0,1,1,-1,0
EURJPY,20010104,21400,105.79,105.8,105.79,105.8,4,0,0,0,1,-1,0
EURJPY,20010104,21500,105.79,105.79,105.78,105.78,4,-1,0,0,1,-1,0
EURJPY,20010104,21600,105.78,105.78,105.78,105.78,4,-1,0,0,1,-1,0
EURJPY,20010104,21700,105.79,105.79,105.79,105.79,4,1,0,1,1,-1,0
EURJPY,20010104,21800,105.79,105.79,105.79,105.79,4,1,0,0,1,-1,0
EURJPY,20010104,21900,105.79,105.79,105.79,105.79,4,1,0,0,1,-1,0
EURJPY,20010104,22000,105.8,105.85,105.8,105.84,4,1,0,0,1,-1,0
EURJPY,20010104,22100,105.84,105.84,105.83,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,22200,105.83,105.83,105.83,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,22300,105.83,105.83,105.83,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,22400,105.83,105.83,105.83,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,22500,105.83,105.83,105.81,105.81,4,0,0,0,1,-1,0
EURJPY,20010104,22600,105.8,105.8,105.77,105.77,4,-1,0,0,1,-1,0
EURJPY,20010104,22700,105.78,105.79,105.78,105.79,4,-1,0,0,1,-1,0
EURJPY,20010104,22800,105.78,105.78,105.77,105.78,4,-1,0,0,1,-1,0
EURJPY,20010104,22900,105.79,105.81,105.79,105.81,4,1,0,0,1,-1,0
EURJPY,20010104,23000,105.82,105.83,105.82,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,23100,105.83,105.83,105.83,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,23200,105.83,105.83,105.83,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,23300,105.82,105.82,105.81,105.81,4,-1,0,0,1,-1,0
EURJPY,20010104,23400,105.81,105.82,105.81,105.82,4,0,0,0,1,-1,0
EURJPY,20010104,23500,105.83,105.83,105.83,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,23600,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,23700,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,23800,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,23900,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,24000,105.83,105.83,105.82,105.82,4,0,0,-1,1,1,0
EURJPY,20010104,24100,105.82,105.83,105.82,105.82,4,0,0,0,1,1,0
EURJPY,20010104,24200,105.82,105.82,105.82,105.82,4,-1,0,0,1,1,0
EURJPY,20010104,24300,105.82,105.82,105.82,105.82,4,-1,0,0,1,1,0
EURJPY,20010104,24400,105.82,105.82,105.81,105.81,4,-1,0,0,-1,1,-1
EURJPY,20010104,24500,105.81,105.81,105.8,105.8,4,-1,0,0,-1,-1,0
EURJPY,20010104,24600,105.79,105.81,105.79,105.81,4,-1,0,1,-1,-1,0
EURJPY,20010104,24700,105.81,105.81,105.81,105.81,4,1,0,0,-1,-1,0
EURJPY,20010104,24800,105.81,105.81,105.81,105.81,4,1,0,0,-1,-1,0
EURJPY,20010104,24900,105.82,105.84,105.82,105.84,4,1,0,0,1,-1,1
EURJPY,20010104,25000,105.85,105.85,105.85,105.85,4,1,0,0,1,1,0
EURJPY,20010104,25100,105.85,105.85,105.84,105.84,4,1,0,-1,1,1,0
EURJPY,20010104,25200,105.84,105.85,105.84,105.85,4,1,0,0,1,1,0
EURJPY,20010104,25300,105.85,105.85,105.85,105.85,4,1,0,0,1,1,0
EURJPY,20010104,25400,105.84,105.84,105.83,105.83,4,-1,0,-1,1,1,0
EURJPY,20010104,25500,105.83,105.83,105.83,105.83,4,-1,0,0,1,1,0
EURJPY,20010104,25600,105.82,105.82,105.81,105.81,4,-1,0,0,-1,1,-1
EURJPY,20010104,25700,105.8,105.8,105.79,105.79,4,-1,0,0,-1,-1,0
EURJPY,20010104,25800,105.79,105.8,105.78,105.79,4,-1,0,0,-1,-1,0
EURJPY,20010104,25900,105.78,105.78,105.77,105.78,4,-1,0,1,-1,-1,0
EURJPY,20010104,30000,105.78,105.78,105.78,105.78,4,-1,0,0,-1,-1,0
EURJPY,20010104,30100,105.78,105.78,105.78,105.78,4,-1,0,1,-1,-1,0
EURJPY,20010104,30200,105.79,105.79,105.79,105.79,4,1,0,0,-1,-1,0
EURJPY,20010104,30300,105.79,105.79,105.79,105.79,4,1,0,0,-1,-1,0
EURJPY,20010104,30400,105.79,105.79,105.79,105.79,4,1,0,0,-1,-1,0
EURJPY,20010104,30500,105.79,105.79,105.78,105.78,4,0,0,0,-1,-1,0
EURJPY,20010104,30600,105.78,105.78,105.78,105.78,4,-1,0,0,-1,-1,0
EURJPY,20010104,30700,105.78,105.78,105.78,105.78,4,-1,0,1,-1,-1,0
EURJPY,20010104,30800,105.78,105.78,105.74,105.74,4,-1,0,0,-1,-1,0
EURJPY,20010104,30900,105.73,105.74,105.73,105.73,4,-1,0,0,-1,-1,0
EURJPY,20010104,31000,105.73,105.73,105.73,105.73,4,-1,0,0,-1,-1,0
EURJPY,20010104,31100,105.74,105.74,105.74,105.74,4,-1,0,1,-1,-1,0
EURJPY,20010104,31200,105.74,105.75,105.74,105.75,4,0,1,0,-1,-1,0
EURJPY,20010104,31300,105.76,105.77,105.76,105.77,4,1,0,0,-1,-1,0
EURJPY,20010104,31400,105.77,105.77,105.77,105.77,4,1,0,0,1,-1,1
EURJPY,20010104,31500,105.76,105.76,105.76,105.76,4,-1,0,0,1,-1,0
EURJPY,20010104,31600,105.76,105.78,105.76,105.78,4,0,0,0,1,-1,0
EURJPY,20010104,31700,105.78,105.79,105.78,105.79,4,1,0,0,1,-1,0
EURJPY,20010104,31800,105.79,105.79,105.79,105.79,4,1,0,0,1,-1,0
EURJPY,20010104,31900,105.79,105.79,105.79,105.79,4,1,0,0,1,-1,0
EURJPY,20010104,32000,105.79,105.8,105.79,105.8,4,1,0,0,1,-1,0
EURJPY,20010104,32100,105.8,105.8,105.8,105.8,4,1,0,0,1,-1,0
EURJPY,20010104,32200,105.8,105.8,105.79,105.79,4,0,0,-1,1,-1,0
EURJPY,20010104,32300,105.8,105.82,105.8,105.82,4,1,0,0,1,1,0
EURJPY,20010104,32400,105.83,105.84,105.81,105.81,4,1,0,-1,1,1,0
EURJPY,20010104,32500,105.82,105.83,105.82,105.83,4,1,0,0,1,1,0
EURJPY,20010104,32600,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,32700,105.83,105.84,105.83,105.83,4,1,0,-1,1,1,0
EURJPY,20010104,32800,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,32900,105.82,105.82,105.82,105.82,4,-1,0,-1,1,1,0
EURJPY,20010104,33000,105.82,105.82,105.8,105.8,4,-1,0,0,1,1,0
EURJPY,20010104,33100,105.79,105.79,105.79,105.79,4,-1,0,0,1,1,0
EURJPY,20010104,33200,105.79,105.79,105.78,105.79,4,-1,0,0,-1,1,-1
EURJPY,20010104,33300,105.79,105.8,105.79,105.8,4,0,0,0,-1,1,0
EURJPY,20010104,33400,105.8,105.8,105.8,105.8,4,1,0,0,-1,1,0
EURJPY,20010104,33500,105.8,105.81,105.8,105.81,4,1,0,0,-1,1,0
EURJPY,20010104,33600,105.81,105.81,105.81,105.81,4,1,0,0,-1,1,0
EURJPY,20010104,33700,105.81,105.81,105.81,105.81,4,1,0,0,-1,1,0
EURJPY,20010104,33800,105.81,105.81,105.81,105.81,4,1,0,0,-1,1,0
EURJPY,20010104,33900,105.81,105.81,105.81,105.81,4,1,0,0,-1,1,0
EURJPY,20010104,34000,105.81,105.83,105.81,105.83,4,1,0,0,1,1,1
EURJPY,20010104,34100,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,34200,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,34300,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,34400,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,34500,105.84,105.85,105.84,105.85,4,1,0,0,1,1,0
EURJPY,20010104,34600,105.85,105.86,105.85,105.86,4,1,0,0,1,1,0
EURJPY,20010104,34700,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,34800,105.87,105.87,105.86,105.86,4,1,-1,-1,1,1,0
EURJPY,20010104,34900,105.86,105.86,105.86,105.86,4,-1,0,0,1,1,0
EURJPY,20010104,35000,105.86,105.87,105.86,105.87,4,0,0,0,1,1,0
EURJPY,20010104,35100,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,35200,105.87,105.88,105.87,105.88,4,1,0,0,1,1,0
EURJPY,20010104,35300,105.88,105.88,105.88,105.88,4,1,0,0,1,1,0
EURJPY,20010104,35400,105.87,105.87,105.85,105.85,4,-1,-1,-1,1,1,0
EURJPY,20010104,35500,105.85,105.85,105.85,105.85,4,-1,0,0,-1,1,-1
EURJPY,20010104,35600,105.85,105.85,105.85,105.85,4,-1,0,0,-1,1,0
EURJPY,20010104,35700,105.84,105.84,105.84,105.84,4,-1,0,0,-1,1,0
EURJPY,20010104,35800,105.84,105.84,105.84,105.84,4,-1,0,0,-1,1,0
EURJPY,20010104,35900,105.84,105.84,105.84,105.84,4,-1,0,0,-1,1,0
EURJPY,20010104,40000,105.84,105.85,105.84,105.84,4,0,0,0,-1,1,0
EURJPY,20010104,40100,105.83,105.84,105.83,105.84,4,-1,0,1,-1,1,0
EURJPY,20010104,40200,105.85,105.85,105.85,105.85,4,1,0,0,-1,1,0
EURJPY,20010104,40300,105.85,105.85,105.85,105.85,4,1,0,0,-1,1,0
EURJPY,20010104,40400,105.85,105.87,105.85,105.87,4,1,0,0,-1,1,0
EURJPY,20010104,40500,105.87,105.87,105.86,105.86,4,1,0,0,-1,1,0
EURJPY,20010104,40600,105.86,105.86,105.86,105.86,4,1,0,0,-1,1,0
EURJPY,20010104,40700,105.87,105.87,105.87,105.87,4,1,0,0,1,1,1
EURJPY,20010104,40800,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,40900,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,41000,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,41100,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,41200,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,41300,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,41400,105.87,105.89,105.87,105.89,4,1,0,0,1,1,0
EURJPY,20010104,41500,105.89,105.89,105.89,105.89,4,1,0,0,1,1,0
EURJPY,20010104,41600,105.88,105.88,105.88,105.88,4,-1,-1,-1,1,1,0
EURJPY,20010104,41700,105.88,105.88,105.88,105.88,4,-1,0,0,1,1,0
EURJPY,20010104,41800,105.88,105.88,105.87,105.87,4,-1,0,0,-1,1,-1
EURJPY,20010104,41900,105.87,105.87,105.87,105.87,4,-1,0,0,-1,1,0
EURJPY,20010104,42000,105.87,105.87,105.87,105.87,4,-1,0,0,-1,1,0
EURJPY,20010104,42100,105.87,105.87,105.85,105.85,4,-1,0,0,-1,1,0
EURJPY,20010104,42200,105.85,105.86,105.85,105.86,4,-1,0,1,-1,1,0
EURJPY,20010104,42300,105.86,105.86,105.86,105.86,4,-1,0,0,-1,1,0
EURJPY,20010104,42400,105.86,105.86,105.86,105.86,4,-1,0,0,-1,1,0
EURJPY,20010104,42500,105.86,105.86,105.83,105.83,4,-1,0,0,-1,-1,0
EURJPY,20010104,42600,105.83,105.84,105.83,105.84,4,-1,0,1,-1,-1,0
EURJPY,20010104,42700,105.85,105.86,105.85,105.86,4,1,0,0,-1,-1,0
EURJPY,20010104,42800,105.85,105.86,105.85,105.86,4,1,0,0,-1,-1,0
EURJPY,20010104,42900,105.86,105.87,105.86,105.87,4,1,0,0,-1,-1,0
EURJPY,20010104,43000,105.87,105.88,105.87,105.88,4,1,0,0,1,1,1
EURJPY,20010104,43100,105.88,105.88,105.88,105.88,4,1,0,0,1,1,0
EURJPY,20010104,43200,105.87,105.87,105.86,105.86,4,-1,0,-1,1,1,0
EURJPY,20010104,43300,105.86,105.86,105.85,105.85,4,-1,0,0,-1,1,-1
EURJPY,20010104,43400,105.85,105.85,105.85,105.85,4,-1,0,0,-1,-1,0
EURJPY,20010104,43500,105.85,105.85,105.85,105.85,4,-1,0,0,-1,-1,0
EURJPY,20010104,43600,105.84,105.84,105.84,105.84,4,-1,0,0,-1,-1,0
EURJPY,20010104,43700,105.84,105.84,105.83,105.83,4,-1,0,0,-1,-1,0
EURJPY,20010104,43800,105.83,105.83,105.83,105.83,4,-1,0,0,-1,-1,0
EURJPY,20010104,43900,105.83,105.84,105.83,105.84,4,0,0,1,-1,-1,0
EURJPY,20010104,44000,105.85,105.85,105.84,105.85,4,1,0,0,-1,-1,0
EURJPY,20010104,44100,105.85,105.85,105.84,105.84,4,0,0,0,-1,-1,0
EURJPY,20010104,44200,105.84,105.84,105.84,105.84,4,-1,0,0,-1,-1,0
EURJPY,20010104,44300,105.84,105.84,105.84,105.84,4,-1,0,0,-1,-1,0
EURJPY,20010104,44400,105.84,105.84,105.84,105.84,4,-1,0,0,-1,-1,0
EURJPY,20010104,44500,105.83,105.83,105.83,105.83,4,-1,0,0,-1,-1,0
EURJPY,20010104,44600,105.82,105.83,105.82,105.83,4,-1,0,1,-1,-1,0
EURJPY,20010104,44700,105.84,105.84,105.84,105.84,4,1,0,0,-1,-1,0
EURJPY,20010104,44800,105.84,105.84,105.84,105.84,4,1,0,0,-1,-1,0
EURJPY,20010104,44900,105.84,105.84,105.84,105.84,4,1,0,0,1,-1,1
EURJPY,20010104,45000,105.84,105.84,105.84,105.84,4,1,0,0,1,-1,0
EURJPY,20010104,45100,105.84,105.85,105.84,105.85,4,1,0,0,1,-1,0
EURJPY,20010104,45200,105.85,105.85,105.85,105.85,4,1,0,0,1,-1,0
EURJPY,20010104,45300,105.86,105.86,105.86,105.86,4,1,0,0,1,-1,0
EURJPY,20010104,45500,105.86,105.86,105.86,105.86,4,1,0,0,1,-1,0
EURJPY,20010104,45600,105.86,105.87,105.86,105.86,4,0,0,-1,1,1,0
EURJPY,20010104,45700,105.87,105.87,105.87,105.87,4,1,0,0,1,1,0
EURJPY,20010104,45800,105.87,105.88,105.87,105.88,4,1,0,0,1,1,0
EURJPY,20010104,45900,105.88,105.88,105.88,105.88,4,1,0,0,1,1,0
EURJPY,20010104,50000,105.87,105.87,105.87,105.87,4,-1,0,-1,1,1,0
EURJPY,20010104,50100,105.87,105.88,105.87,105.88,4,0,0,0,1,1,0
EURJPY,20010104,50200,105.87,105.88,105.87,105.88,4,0,0,0,1,1,0
EURJPY,20010104,50300,105.89,105.89,105.89,105.89,4,1,0,0,1,1,0
EURJPY,20010104,50400,105.89,105.89,105.89,105.89,4,1,0,0,1,1,0
EURJPY,20010104,50500,105.89,105.89,105.89,105.89,4,1,0,0,1,1,0
EURJPY,20010104,50600,105.9,105.9,105.89,105.9,4,1,0,0,1,1,0
EURJPY,20010104,50700,105.9,105.9,105.89,105.89,4,0,-1,-1,1,1,0
EURJPY,20010104,50800,105.88,105.88,105.88,105.88,4,-1,0,0,1,1,0
EURJPY,20010104,50900,105.89,105.89,105.89,105.89,4,1,0,0,1,1,0
EURJPY,20010104,51000,105.89,105.89,105.89,105.89,4,1,0,0,1,1,0
EURJPY,20010104,51100,105.89,105.89,105.89,105.89,4,1,0,0,1,1,0
EURJPY,20010104,51200,105.89,105.89,105.89,105.89,4,1,0,0,1,1,0
EURJPY,20010104,51300,105.89,105.89,105.89,105.89,4,1,0,0,-1,1,-1
EURJPY,20010104,51500,105.9,105.9,105.9,105.9,4,1,0,0,1,1,1
EURJPY,20010104,51600,105.9,105.9,105.9,105.9,4,1,0,0,1,1,0
EURJPY,20010104,51700,105.9,105.9,105.9,105.9,4,1,0,0,1,1,0
EURJPY,20010104,51900,105.91,105.91,105.91,105.91,4,1,0,0,1,1,0
EURJPY,20010104,52000,105.9,105.9,105.9,105.9,4,-1,-1,-1,1,1,0
EURJPY,20010104,52100,105.9,105.9,105.9,105.9,4,-1,0,0,-1,1,-1
EURJPY,20010104,52200,105.9,105.9,105.9,105.9,4,-1,0,0,-1,1,0
EURJPY,20010104,52300,105.9,105.9,105.9,105.9,4,-1,0,0,-1,1,0
EURJPY,20010104,52400,105.9,105.9,105.89,105.89,4,-1,0,0,-1,1,0
EURJPY,20010104,52500,105.89,105.9,105.89,105.9,4,0,0,0,-1,1,0
EURJPY,20010104,52600,105.9,105.9,105.9,105.9,4,1,0,0,-1,1,0
EURJPY,20010104,52700,105.91,105.91,105.91,105.91,4,1,0,0,-1,1,0
EURJPY,20010104,52800,105.91,105.91,105.91,105.91,4,1,0,0,-1,1,0
EURJPY,20010104,52900,105.91,105.91,105.91,105.91,4,1,0,0,-1,1,0
EURJPY,20010104,53000,105.91,105.91,105.91,105.91,4,1,0,0,-1,1,0
EURJPY,20010104,53100,105.91,105.91,105.91,105.91,4,1,0,0,-1,1,0
EURJPY,20010104,53200,105.92,105.92,105.92,105.92,4,1,0,0,1,1,1
EURJPY,20010104,53300,105.92,105.92,105.92,105.92,4,1,0,0,1,1,0
EURJPY,20010104,53400,105.92,105.92,105.92,105.92,4,1,0,0,1,1,0
EURJPY,20010104,53500,105.92,105.93,105.92,105.92,4,0,0,-1,1,1,0
EURJPY,20010104,53600,105.92,105.92,105.92,105.92,4,-1,0,0,1,1,0
EURJPY,20010104,53700,105.92,105.92,105.9,105.9,4,-1,-1,0,-1,1,-1
EURJPY,20010104,53800,105.9,105.9,105.9,105.9,4,-1,0,0,-1,1,0
EURJPY,20010104,53900,105.91,105.91,105.88,105.88,4,0,0,0,-1,1,0
EURJPY,20010104,54000,105.89,105.89,105.89,105.89,4,-1,0,1,-1,1,0
EURJPY,20010104,54100,105.89,105.89,105.89,105.89,4,-1,0,0,-1,1,0
EURJPY,20010104,54200,105.89,105.89,105.87,105.87,4,-1,0,0,-1,-1,0
EURJPY,20010104,54300,105.87,105.87,105.87,105.87,4,-1,0,0,-1,-1,0
EURJPY,20010104,54400,105.88,105.88,105.86,105.86,4,0,0,0,-1,-1,0
EURJPY,20010104,54500,105.86,105.86,105.86,105.86,4,-1,0,0,-1,-1,0
EURJPY,20010104,54600,105.86,105.86,105.86,105.86,4,-1,0,0,-1,-1,0
EURJPY,20010104,54700,105.87,105.9,105.87,105.9,4,1,1,1,-1,-1,0
EURJPY,20010104,54800,105.9,105.9,105.89,105.89,4,1,0,0,-1,-1,0
EURJPY,20010104,54900,105.89,105.9,105.89,105.9,4,1,0,0,1,-1,1
EURJPY,20010104,55000,105.9,105.9,105.89,105.89,4,1,0,0,1,-1,0
EURJPY,20010104,55100,105.89,105.89,105.89,105.89,4,-1,0,0,1,-1,0
EURJPY,20010104,55200,105.88,105.88,105.86,105.86,4,-1,0,0,-1,-1,-1
EURJPY,20010104,55300,105.84,105.84,105.84,105.84,4,-1,0,0,-1,-1,0
EURJPY,20010104,55400,105.84,105.84,105.81,105.81,4,-1,0,0,-1,-1,0
