<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,26 ema,12 ema,MACD,Signal Line,Signal Line Crossover,Centerline Crossover,Signal MACD
USDJPY,20010104,22400,113.81,113.81,113.81,113.81,4,113.83318765206681,113.81649741914329,-0.016690232923522785,-0.018103176371583818,1,-1,0
USDJPY,20010104,22500,113.81,113.81,113.8,113.8,4,113.83072930746927,113.8139593546597,-0.016769952809568167,-0.01783653165918069,1,-1,0
USDJPY,20010104,22600,113.8,113.81,113.78,113.79,4,113.82771232173081,113.81027330009667,-0.017439021634146457,-0.01775702965417384,1,-1,0
USDJPY,20010104,22700,113.8,113.81,113.8,113.81,4,113.8264002978989,113.81023125392795,-0.016169043970947428,-0.01743943251752856,1,-1,0
USDJPY,20010104,22800,113.81,113.81,113.81,113.81,4,113.8251854610175,113.81019567640057,-0.014989784616929569,-0.01694950293740876,1,-1,0
USDJPY,20010104,22900,113.81,113.81,113.81,113.81,4,113.82406061205323,113.81016557233895,-0.013895039714284962,-0.016338610292784002,1,-1,0
USDJPY,20010104,23000,113.81,113.81,113.81,113.81,4,113.82301908523448,113.81014009967141,-0.012878985563062884,-0.01564668534683978,1,-1,0
USDJPY,20010104,23100,113.81,113.81,113.81,113.81,4,113.82205470855044,113.81011854587581,-0.011936162674629713,-0.014904580812397768,1,-1,0
USDJPY,20010104,23200,113.81,113.81,113.8,113.8,4,113.8204210264356,113.8085618465103,-0.011859179925295393,-0.014295500634977294,1,-1,0
USDJPY,20010104,23300,113.81,113.81,113.79,113.79,4,113.81816761707,113.80570617781642,-0.012461439253584672,-0.01392868835869877,1,-1,0
USDJPY,20010104,23400,113.79,113.81,113.79,113.81,4,113.81756260839815,113.80636676584466,-0.01119584255349082,-0.01338211919765718,1,-1,0
USDJPY,20010104,23500,113.81,113.81,113.81,113.81,4,113.81700241518347,113.80692572494547,-0.010076690237994512,-0.012721033405724648,1,-1,0
USDJPY,20010104,23600,113.81,113.81,113.81,113.81,4,113.81648371776247,113.80739869033847,-0.009085027423992642,-0.011993832209378247,1,-1,0
USDJPY,20010104,23700,113.81,113.81,113.81,113.81,4,113.81600344237265,113.80779889182486,-0.008204550547787903,-0.011235975877060178,1,-1,0
USDJPY,20010104,23800,113.81,113.81,113.81,113.81,4,113.81555874293764,113.8081375238518,-0.0074212190858418126,-0.010473024518816505,1,-1,0
USDJPY,20010104,23900,113.81,113.81,113.81,113.81,4,113.81514698420152,113.80842405864382,-0.006722925557696158,-0.009723004726592436,1,-1,0
USDJPY,20010104,24000,113.81,113.81,113.81,113.81,4,113.81476572611251,113.80866651116015,-0.0060992149523571015,-0.008998246771745369,1,-1,0
USDJPY,20010104,24100,113.81,113.81,113.81,113.81,4,113.81441270936344,113.80887166328937,-0.005541046074071687,-0.008306806632210633,1,-1,0
USDJPY,20010104,24200,113.81,113.81,113.81,113.81,4,113.81408584200318,113.80904525355254,-0.005040588450640371,-0.007653562995896581,1,-1,0
USDJPY,20010104,24300,113.81,113.81,113.81,113.81,4,113.81378318703999,113.80919213762138,-0.00459104941860744,-0.007041060280438754,1,-1,0
USDJPY,20010104,24400,113.81,113.81,113.81,113.81,4,113.81350295096296,113.80931642414117,-0.004186526821783332,-0.00647015358870767,1,-1,0
USDJPY,20010104,24500,113.81,113.81,113.79,113.79,4,113.81176199163237,113.806344666581,-0.005417325051368493,-0.006259587881239835,1,-1,0
USDJPY,20010104,24600,113.78,113.78,113.77,113.78,4,113.80940925151145,113.80229164095314,-0.007117610558310616,-0.006431192416653991,-1,-1,-1
USDJPY,20010104,24700,113.78,113.78,113.78,113.78,4,113.80723078843654,113.79886215772959,-0.00836863070695415,-0.006818680074714024,-1,-1,0
USDJPY,20010104,24800,113.78,113.78,113.78,113.78,4,113.8052136929968,113.79596028730964,-0.009253405687161376,-0.0073056251972034945,-1,-1,0
USDJPY,20010104,24900,113.78,113.81,113.78,113.81,4,113.8055682342563,113.79812024310816,-0.0074479911481404315,-0.007334098387390882,-1,-1,0
USDJPY,20010104,25000,113.81,113.81,113.81,113.81,4,113.80589651320028,113.7999478980146,-0.005948615185687345,-0.0070570017470501754,1,-1,1
USDJPY,20010104,25100,113.81,113.81,113.81,113.81,4,113.80620047518545,113.80149437524311,-0.004706099942339392,-0.006586821386108019,1,-1,0
USDJPY,20010104,25200,113.81,113.81,113.81,113.81,4,113.806481921468,113.80280293289802,-0.003678988569987496,-0.0060052548228839145,1,-1,0
USDJPY,20010104,25300,113.81,113.81,113.81,113.81,4,113.80674251987779,113.80391017399063,-0.002832345887156862,-0.0053706730357385045,1,-1,0
USDJPY,20010104,25400,113.81,113.81,113.79,113.79,4,113.80550233322018,113.80177014722284,-0.003732185997336046,-0.005042975628058013,1,-1,0
USDJPY,20010104,25500,113.79,113.79,113.78,113.78,4,113.80361327150017,113.79842089380395,-0.0051923776962183865,-0.005072856041690088,-1,-1,-1
USDJPY,20010104,25600,113.78,113.78,113.78,113.78,4,113.80186414027794,113.7955869101418,-0.0062772301361491145,-0.005313730860581893,-1,-1,0
USDJPY,20010104,25700,113.76,113.77,113.76,113.77,4,113.79950383359068,113.79165046242767,-0.00785337116300866,-0.005821658921067247,-1,-1,0
USDJPY,20010104,25800,113.77,113.77,113.75,113.75,4,113.79583688295433,113.78524269897726,-0.010594183977076455,-0.006776163932269088,-1,-1,0
USDJPY,20010104,25900,113.75,113.75,113.75,113.75,4,113.79244155829105,113.77982074528845,-0.012620813002598652,-0.007945093746335001,-1,-1,0
USDJPY,20010104,30000,113.75,113.75,113.75,113.75,4,113.78929773915837,113.775232938321,-0.014064800837374491,-0.009169035164542899,-1,-1,0
USDJPY,20010104,30100,113.75,113.75,113.75,113.75,4,113.786386795517,113.77135094781008,-0.01503584770692612,-0.010342397673019544,-1,-1,0
USDJPY,20010104,30200,113.75,113.75,113.75,113.75,4,113.78369147733056,113.76806618660852,-0.015625290722041996,-0.011398976282824037,-1,-1,0
USDJPY,20010104,30300,113.75,113.75,113.75,113.75,4,113.78119581234311,113.76528677328413,-0.015909039058982444,-0.012300988838055719,-1,-1,0
USDJPY,20010104,30400,113.75,113.75,113.75,113.75,4,113.77888501142881,113.76293496200965,-0.01595004941916045,-0.013030800954276665,-1,-1,0
USDJPY,20010104,30500,113.75,113.75,113.75,113.75,4,113.7767453809526,113.76094496785431,-0.015800413098290278,-0.013584723383079388,-1,-1,0
USDJPY,20010104,30600,113.75,113.75,113.75,113.75,4,113.77476424162278,113.75926112664595,-0.01550311497682344,-0.013968401701828198,-1,-1,0
USDJPY,20010104,30700,113.75,113.75,113.75,113.75,4,113.77292985335443,113.7578363379312,-0.015093515423231452,-0.014193424446108851,-1,-1,0
USDJPY,20010104,30800,113.75,113.75,113.69,113.69,4,113.7667869012541,113.74739997824948,-0.01938692300461753,-0.015232124157810587,-1,-1,0
USDJPY,20010104,30900,113.69,113.69,113.69,113.69,4,113.76109898264268,113.73856921236494,-0.0225297702777425,-0.01669165338179697,-1,-1,0
USDJPY,20010104,31000,113.69,113.7,113.69,113.7,4,113.75657313207655,113.7326354873857,-0.023937644690846582,-0.018140851643606893,-1,-1,0
USDJPY,20010104,31100,113.7,113.7,113.7,113.7,4,113.75238252970051,113.72761464317252,-0.024767886527996552,-0.019466258620484823,-1,-1,0
USDJPY,20010104,31200,113.71,113.72,113.71,113.72,4,113.74998382379678,113.7264431596075,-0.02354066418928369,-0.0202811397342446,-1,-1,0
USDJPY,20010104,31300,113.72,113.73,113.72,113.73,4,113.74850354055258,113.72699036582173,-0.02151317473084191,-0.020527546733564064,-1,-1,0
USDJPY,20010104,31400,113.73,113.73,113.72,113.72,4,113.74639216717831,113.72591492492609,-0.0204772422522268,-0.020517485837296612,1,-1,1
USDJPY,20010104,31500,113.72,113.72,113.72,113.72,4,113.74443719183178,113.72500493647593,-0.019432255355852135,-0.020300439741007717,1,-1,0
USDJPY,20010104,31600,113.72,113.72,113.72,113.72,4,113.74262702947388,113.72423494624886,-0.018392083225023725,-0.01991876843781092,1,-1,0
USDJPY,20010104,31700,113.72,113.73,113.72,113.73,4,113.74169169395729,113.72512187759519,-0.016569816362107304,-0.019248978022670196,1,-1,0
USDJPY,20010104,31800,113.73,113.73,113.73,113.73,4,113.74082564255305,113.72587235796516,-0.01495328458788947,-0.018389839335714052,1,-1,0
USDJPY,20010104,31900,113.73,113.73,113.73,113.73,4,113.74002374310467,113.72650737981668,-0.013516363287990885,-0.01741514412616942,1,-1,0
USDJPY,20010104,32000,113.73,113.74,113.73,113.74,4,113.74002198435618,113.7285831675372,-0.011438816818980513,-0.016219878664731638,1,-1,0
USDJPY,20010104,32100,113.74,113.75,113.74,113.75,4,113.74076109662609,113.73187806483917,-0.008883031786922402,-0.014752509289169793,1,-1,0
USDJPY,20010104,32200,113.75,113.75,113.75,113.75,4,113.74144545983897,113.73466605486391,-0.00677940497506313,-0.013157888426348461,1,-1,0
USDJPY,20010104,32300,113.75,113.78,113.75,113.78,4,113.74430135170276,113.74164050796176,-0.0026608437409976204,-0.011058479489278294,1,-1,0
USDJPY,20010104,32400,113.78,113.78,113.78,113.78,4,113.74694569602109,113.74754196827533,0.0005962722542420806,-0.008727529140574218,1,1,0
USDJPY,20010104,32500,113.78,113.78,113.78,113.78,4,113.7493941629825,113.7525355116176,0.0031413486350970743,-0.00635375358543996,1,1,0
USDJPY,20010104,32600,113.78,113.78,113.78,113.78,4,113.75166126202083,113.75676081752258,0.00509955550174368,-0.004063091768003232,1,1,0
USDJPY,20010104,32700,113.78,113.78,113.78,113.78,4,113.75376042779708,113.76033607636526,0.0065756485681873755,-0.0019353437007651102,1,1,0
USDJPY,20010104,32800,113.78,113.78,113.76,113.76,4,113.75422261833062,113.76028437230906,0.006061753978443107,-0.0003359241649234666,1,1,0
USDJPY,20010104,32900,113.76,113.76,113.76,113.76,4,113.75465057252835,113.76024062272305,0.0055900501946979375,0.0008492707070008141,1,1,0
USDJPY,20010104,33000,113.76,113.76,113.75,113.75,4,113.7543060856744,113.75866514230411,0.004359056629709812,0.0015512278915426137,1,1,0
USDJPY,20010104,33100,113.75,113.75,113.75,113.75,4,113.75398711636518,113.75733204348809,0.003344927122910235,0.001909967737816138,1,1,0
USDJPY,20010104,33200,113.75,113.75,113.75,113.75,4,113.7536917744122,113.75620403679761,0.0025122623854088033,0.002030426667334671,1,1,0
USDJPY,20010104,33300,113.75,113.75,113.75,113.75,4,113.75341830964092,113.75524956959798,0.0018312599570577959,0.0019905933252792963,-1,1,-1
USDJPY,20010104,33400,113.75,113.76,113.75,113.76,4,113.75390584226011,113.75598040504444,0.0020745627843297143,0.00200738721708938,1,1,1
USDJPY,20010104,33500,113.76,113.76,113.76,113.76,4,113.75435726135196,113.75659880426836,0.0022415429164084344,0.002054218356953191,1,1,0
USDJPY,20010104,33600,113.76,113.76,113.76,113.76,4,113.75477524199255,113.75712206515016,0.002346823157608924,0.0021127393170843377,1,1,0
USDJPY,20010104,33700,113.76,113.76,113.76,113.76,4,113.7551622611042,113.75756482435781,0.0024025632536108787,0.002170704104389646,1,1,0
USDJPY,20010104,33800,113.76,113.76,113.76,113.76,4,113.75552061213352,113.7579394667643,0.002418854630775513,0.0022203342096668195,1,1,0
USDJPY,20010104,33900,113.76,113.76,113.76,113.76,4,113.75585241864215,113.75825647187747,0.0024040532353239996,0.0022570780147982555,1,1,0
USDJPY,20010104,34000,113.77,113.79,113.77,113.79,4,113.75838186911311,113.76314009158864,0.0047582224755302605,0.0027573069069446567,1,1,0
USDJPY,20010104,34100,113.79,113.79,113.79,113.79,4,113.76072395288251,113.7672723851904,0.006548432307880603,0.003515531987131846,1,1,0
USDJPY,20010104,34200,113.79,113.79,113.79,113.79,4,113.7628925489653,113.77076894131496,0.00787639234965809,0.004387704059637095,1,1,0
USDJPY,20010104,34300,113.79,113.79,113.79,113.79,4,113.76490050830121,113.77372756572804,0.008827057426827878,0.005275574733075251,1,1,0
USDJPY,20010104,34400,113.79,113.79,113.79,113.79,4,113.76675972990853,113.7762310171545,0.009471287245972349,0.006114717235654671,1,1,0
USDJPY,20010104,34500,113.79,113.79,113.79,113.79,4,113.76848123139679,113.77834932220766,0.009868090810869035,0.0068653919506975435,1,1,0
USDJPY,20010104,34600,113.79,113.81,113.79,113.81,4,113.77155669573777,113.78321865725263,0.011661961514860764,0.007824705863530188,1,1,0
USDJPY,20010104,34700,113.81,113.81,113.81,113.81,4,113.77440434790535,113.78733886382915,0.012934515923802792,0.00884666787558471,1,1,0
USDJPY,20010104,34800,113.81,113.81,113.79,113.79,4,113.77555958139384,113.7877482693939,0.012188688000065895,0.009515071900480947,1,1,0
USDJPY,20010104,34900,113.79,113.79,113.79,113.79,4,113.77662924203133,113.78809468948715,0.011465447455819344,0.009905147011548626,1,1,0
USDJPY,20010104,35000,113.79,113.8,113.79,113.8,4,113.77836040928827,113.78992627571989,0.011565866431624272,0.010237290895563756,1,1,0
USDJPY,20010104,35100,113.8,113.81,113.8,113.81,4,113.78070408267432,113.79301454099375,0.012310458319433337,0.010651924380337673,1,1,0
USDJPY,20010104,35200,113.81,113.81,113.81,113.81,4,113.78287415062437,113.79562768853317,0.012753537908807289,0.011072247086031597,1,1,0
USDJPY,20010104,35300,113.81,113.81,113.81,113.81,4,113.78488347280033,113.79783881337423,0.012955340573896024,0.011448865783604484,1,1,0
USDJPY,20010104,35400,113.8,113.8,113.78,113.78,4,113.78452173407439,113.79509438054743,0.010572646473036684,0.011273621921490925,-1,1,-1
USDJPY,20010104,35500,113.78,113.78,113.78,113.78,4,113.78418679080963,113.79277216815552,0.00858537734589504,0.010735973006371748,-1,1,0
USDJPY,20010104,35600,113.78,113.78,113.78,113.78,4,113.78387665815707,113.79080721920852,0.006930561051447626,0.009974890615386924,-1,1,0
USDJPY,20010104,35700,113.78,113.78,113.78,113.78,4,113.7835894982936,113.78914457009952,0.005555071805929401,0.00909092685349542,-1,1,0
USDJPY,20010104,35800,113.78,113.78,113.78,113.78,4,113.78332360953111,113.78773771316114,0.004414103630026034,0.008155562208801544,-1,1,0
USDJPY,20010104,35900,113.78,113.78,113.78,113.78,4,113.78307741623252,113.78654729575172,0.003469879519201413,0.0072184256708815175,-1,1,0
USDJPY,20010104,40000,113.78,113.78,113.78,113.78,4,113.78284945947456,113.78554001948223,0.002690560007664544,0.006312852538238123,-1,1,0
USDJPY,20010104,40100,113.78,113.78,113.78,113.78,4,113.78263838840238,113.78468770879266,0.0020493203902844925,0.005460146108647397,-1,1,0
USDJPY,20010104,40200,113.78,113.78,113.78,113.78,4,113.78244295222443,113.78396652282456,0.001523570600127755,0.00467283100694347,-1,1,0
USDJPY,20010104,40300,113.78,113.78,113.78,113.78,4,113.7822619928004,113.78335628854384,0.0010942957434423306,0.003957123954243242,-1,1,0
USDJPY,20010104,40400,113.78,113.78,113.78,113.78,4,113.78209443777816,113.78283993646016,0.0007454986820079057,0.0033147988997961745,-1,1,0
USDJPY,20010104,40500,113.79,113.79,113.78,113.79,4,113.78268003497978,113.78394148469707,0.0012614497172904748,0.0029041290632950347,-1,1,0
USDJPY,20010104,40600,113.79,113.79,113.79,113.79,4,113.7832222546109,113.78487356397444,0.0016513093635381892,0.0026535651233436657,-1,1,0
USDJPY,20010104,40700,113.79,113.79,113.79,113.79,4,113.78372430982492,113.78566224643991,0.0019379366149934185,0.0025104394216736163,-1,1,0
USDJPY,20010104,40800,113.79,113.79,113.79,113.79,4,113.78418917576381,113.78632959314147,0.002140417377660242,0.0024364350128709415,-1,1,0
USDJPY,20010104,41000,113.79,113.79,113.79,113.79,4,113.78461960718872,113.7868942711197,0.002274663930990073,0.002404080796494768,-1,1,0
USDJPY,20010104,41100,113.79,113.79,113.79,113.79,4,113.78501815480438,113.78737207556283,0.0023539207584519772,0.00239404878888621,-1,1,0
USDJPY,20010104,41200,113.79,113.79,113.79,113.79,4,113.78538718037443,113.78777637163009,0.0023891912556592843,0.002393077282240825,-1,1,0
USDJPY,20010104,41300,113.79,113.79,113.79,113.79,4,113.78572887071707,113.78811846830239,0.0023895975853207574,0.0023923813428568114,-1,1,0
USDJPY,20010104,41400,113.79,113.79,113.79,113.79,4,113.78604525066395,113.78840793471741,0.0023626840534660687,0.002386441884978663,-1,1,0
USDJPY,20010104,41500,113.79,113.79,113.78,113.78,4,113.78559745431848,113.78711440629934,0.0015169519808608811,0.0022125439041551067,-1,1,0
USDJPY,20010104,41600,113.78,113.78,113.78,113.78,4,113.78518282807266,113.78601988225327,0.0008370541806073106,0.0019374459594455476,-1,1,0
USDJPY,20010104,41700,113.78,113.78,113.78,113.78,4,113.7847989148821,113.785093746522,0.00029483163989141303,0.001608923095534721,-1,1,0
USDJPY,20010104,41800,113.78,113.78,113.78,113.78,4,113.78444343970565,113.7843100932109,-0.00013334649474927573,0.0012604691774779216,-1,-1,0
USDJPY,20010104,41900,113.78,113.78,113.78,113.78,4,113.78411429602376,113.78364700194768,-0.00046729407607415396,0.0009149165267675066,-1,-1,0
USDJPY,20010104,42000,113.78,113.78,113.78,113.78,4,113.78380953335534,113.78308592472496,-0.0007236086303805678,0.0005872114953378918,-1,-1,0
USDJPY,20010104,42100,113.78,113.78,113.76,113.76,4,113.7820458642179,113.77953424399804,-0.0025116202198631754,-3.25548477023216e-05,-1,-1,0
USDJPY,20010104,42200,113.75,113.75,113.75,113.75,4,113.77967209649806,113.7749905141522,-0.004681582345867241,-0.0009623603473353056,-1,-1,0
USDJPY,20010104,42300,113.75,113.75,113.75,113.75,4,113.77747416342413,113.77114581966724,-0.006328343756891286,-0.002035557029246502,-1,-1,0
USDJPY,20010104,42400,113.76,113.76,113.76,113.76,4,113.77617978094827,113.76943107817996,-0.006748702768305748,-0.0029781861770583513,-1,-1,0
USDJPY,20010104,42500,113.75,113.75,113.74,113.74,4,113.77349979717432,113.76490321999843,-0.008596577175893572,-0.004101864376825396,-1,-1,0
USDJPY,20010104,42600,113.75,113.75,113.75,113.75,4,113.77175907145771,113.76261041692175,-0.009148654535962919,-0.005111222408652901,-1,-1,0
USDJPY,20010104,42700,113.76,113.78,113.76,113.77,4,113.77162876986824,113.76374727585687,-0.007881494011371615,-0.0056652767291966435,-1,-1,0
USDJPY,20010104,42800,113.77,113.78,113.77,113.78,4,113.77224886098912,113.76624769495581,-0.0060011660333145755,-0.00573245459002023,-1,-1,0
USDJPY,20010104,42900,113.78,113.78,113.78,113.78,4,113.77282301943438,113.76836343419336,-0.004459585241022523,-0.005477880720220689,1,-1,1
USDJPY,20010104,43000,113.78,113.79,113.78,113.79,4,113.77409538836517,113.77169213662515,-0.002403251740020096,-0.00486295492418057,1,-1,0
USDJPY,20010104,43100,113.79,113.79,113.79,113.79,4,113.77527350774552,113.77450873099052,-0.0007647767550054141,-0.0040433192903455385,1,-1,0
USDJPY,20010104,43200,113.79,113.79,113.78,113.78,4,113.77562361828289,113.77535354160736,-0.00027007667553391457,-0.003288670767383214,1,-1,0
USDJPY,20010104,43300,113.78,113.78,113.78,113.78,4,113.77594779470638,113.77606838136006,0.00012058665367931098,-0.0026068192831707093,1,1,0
USDJPY,20010104,43400,113.78,113.78,113.78,113.78,4,113.77624795806148,113.7766732457662,0.00042528770472927135,-0.0020003978855907133,1,1,0
USDJPY,20010104,43500,113.78,113.78,113.78,113.78,4,113.77652588709397,113.77718505410985,0.0006591670158826446,-0.0014684849052960418,1,1,0
USDJPY,20010104,43600,113.78,113.78,113.78,113.78,4,113.77678322879072,113.77761812270833,0.0008348939176130443,-0.0010078091407142247,1,1,0
USDJPY,20010104,43700,113.77,113.77,113.76,113.76,4,113.77554002665806,113.77490764229167,-0.0006323843663977868,-0.0009327241858509371,1,-1,0
USDJPY,20010104,43800,113.76,113.76,113.76,113.76,4,113.77438891357228,113.77261415886217,-0.0017747547101123473,-0.0011011302907032192,-1,-1,-1
USDJPY,20010104,43900,113.76,113.78,113.76,113.78,4,113.77480454960397,113.77375044211414,-0.0010541074898355873,-0.001091725730529693,1,-1,1
USDJPY,20010104,44000,113.78,113.78,113.78,113.78,4,113.77518939778146,113.7747119125581,-0.0004774852233566662,-0.0009688776290950876,1,-1,0
USDJPY,20010104,44100,113.78,113.78,113.78,113.78,4,113.77554573868655,113.77552546447225,-2.0274214293181103e-05,-0.0007791569461347064,1,-1,0
USDJPY,20010104,44200,113.78,113.78,113.78,113.78,4,113.77587568396903,113.77621385455345,0.00033817058441343306,-0.0005556914400250786,1,1,0
USDJPY,20010104,44300,113.78,113.78,113.78,113.78,4,113.77618118886022,113.7767963384683,0.0006151496080804009,-0.0003215232304039828,1,1,0
USDJPY,20010104,44500,113.77,113.77,113.76,113.76,4,113.77498258227799,113.77421228639625,-0.0007702958817361605,-0.0004112777606704183,-1,-1,-1
USDJPY,20010104,44600,113.75,113.75,113.74,113.75,4,113.77313202062776,113.77048731925836,-0.0026447013693911003,-0.0008579624824145548,-1,-1,0
USDJPY,20010104,44700,113.75,113.75,113.75,113.75,4,113.77141853761829,113.76733542398784,-0.004083113630443336,-0.001502992712020311,-1,-1,0
USDJPY,20010104,44800,113.75,113.75,113.75,113.75,4,113.76983197927619,113.76466843568203,-0.005163543594164821,-0.002235102888449213,-1,-1,0
USDJPY,20010104,44900,113.75,113.75,113.75,113.75,4,113.76836294377425,113.7624117532694,-0.005951190504845272,-0.0029783204117284252,-1,-1,0
USDJPY,20010104,45000,113.75,113.75,113.75,113.75,4,113.76700272571689,113.76050225276641,-0.0065004729504778425,-0.003682750919478309,-1,-1,0
USDJPY,20010104,45100,113.75,113.76,113.75,113.76,4,113.76648400529342,113.76042498311004,-0.00605902218337917,-0.004158005172258481,-1,-1,0
USDJPY,20010104,45200,113.76,113.76,113.76,113.76,4,113.76600370860501,113.76035960109311,-0.005644107511898255,-0.004455225640186436,-1,-1,0
USDJPY,20010104,45300,113.76,113.76,113.76,113.76,4,113.76555898944908,113.76030427784802,-0.005254711601054396,-0.004615122832360028,-1,-1,0
USDJPY,20010104,45400,113.76,113.77,113.76,113.77,4,113.76588795319358,113.76179592740988,-0.004092025783705822,-0.004510503422629188,1,-1,1
USDJPY,20010104,45500,113.77,113.77,113.77,113.77,4,113.76619254925332,113.76305809242373,-0.0031344568295850195,-0.0042352941040203545,1,-1,0
USDJPY,20010104,45600,113.77,113.77,113.77,113.77,4,113.76647458264196,113.7641260782047,-0.0023485044372648645,-0.0038579361706692567,1,-1,0
USDJPY,20010104,45700,113.77,113.77,113.77,113.77,4,113.76673572466848,113.76502975848089,-0.0017059661875862275,-0.003427542174052651,1,-1,0
USDJPY,20010104,45800,113.77,113.79,113.77,113.79,4,113.76845900432266,113.76887133409922,0.0004123297765517009,-0.002659567783931781,1,1,0
USDJPY,20010104,45900,113.79,113.79,113.78,113.78,4,113.76931389289136,113.77058343654548,0.0012695436541179106,-0.0018737454963218428,1,1,0
USDJPY,20010104,50000,113.78,113.78,113.78,113.78,4,113.77010545638089,113.7720321386154,0.0019266822345116452,-0.0011136599501551455,1,1,0
USDJPY,20010104,50100,113.78,113.78,113.78,113.78,4,113.77083838553787,113.7732579634438,0.0024195779059255074,-0.00040701237893901493,1,1,0
USDJPY,20010104,50200,113.78,113.78,113.78,113.78,4,113.77151702364618,113.77429519983707,0.0027781761908869385,0.00023002533502617577,1,1,0
USDJPY,20010104,50300,113.78,113.78,113.78,113.78,4,113.77214539226499,113.77517286140059,0.0030274691356027006,0.0007895140951414808,1,1,0
USDJPY,20010104,50400,113.78,113.79,113.78,113.79,4,113.77346795580092,113.77745395964666,0.003986003845739106,0.0014288120452610057,1,1,0
USDJPY,20010104,50500,113.79,113.8,113.79,113.8,4,113.77543329240827,113.78092258123948,0.005489288831213912,0.002240907402451587,1,1,0
USDJPY,20010104,50600,113.8,113.8,113.79,113.79,4,113.77651230778544,113.78231910720264,0.0058067994172006365,0.002954085805401397,1,1,0
USDJPY,20010104,50700,113.79,113.79,113.79,113.79,4,113.77751139609764,113.78350078301762,0.005989386919978301,0.003561146028316778,1,1,0
USDJPY,20010104,50800,113.79,113.8,113.79,113.8,4,113.77917721860892,113.78603912409183,0.006861905482907105,0.004221297919234843,1,1,0
USDJPY,20010104,50900,113.81,113.81,113.81,113.81,4,113.78146038760086,113.78972541269309,0.008265025092228484,0.0050300433538335715,1,1,0
USDJPY,20010104,51000,113.81,113.81,113.81,113.81,4,113.78357443296376,113.79284457997107,0.009270147007313767,0.005878064084529611,1,1,0
USDJPY,20010104,51100,113.81,113.81,113.81,113.81,4,113.78553188237385,113.79548387536013,0.009951992986287905,0.006692849864881271,1,1,0
USDJPY,20010104,51200,113.81,113.81,113.81,113.81,4,113.78734433553134,113.79771712530473,0.010372789773384739,0.007428837846581965,1,1,0
USDJPY,20010104,51300,113.81,113.81,113.81,113.81,4,113.7890225328994,113.79960679833476,0.010584265435369389,0.008059923364339451,1,1,0
USDJPY,20010104,51400,113.81,113.81,113.81,113.81,4,113.7905764193513,113.80120575243711,0.010629333085816484,0.008573805308634858,1,1,0
USDJPY,20010104,51500,113.81,113.81,113.81,113.81,4,113.79201520310305,113.80255871360063,0.010543510497583952,0.008967746346424678,1,1,0
USDJPY,20010104,51600,113.81,113.81,113.81,113.81,4,113.7933474102806,113.80370352689285,0.010356116612243227,0.009245420399588387,1,1,0
USDJPY,20010104,51700,113.81,113.81,113.81,113.81,4,113.794580935445,113.80467221506318,0.010091279618180238,0.009414592243306758,1,1,0
USDJPY,20010104,51800,113.81,113.83,113.81,113.83,4,113.79720456985648,113.80856879736115,0.011364227504671476,0.009804519295579702,1,1,0
USDJPY,20010104,51900,113.83,113.83,113.82,113.82,4,113.79889312023748,113.81032744392097,0.011434323683488401,0.010130480173161443,1,1,0
USDJPY,20010104,52000,113.83,113.83,113.82,113.83,4,113.80119733355322,113.81335399101005,0.012156657456827702,0.010535715629894695,1,1,0
USDJPY,20010104,52100,113.83,113.83,113.83,113.83,4,113.80333086440112,113.81591491547005,0.012584051068927238,0.010945382717701204,1,1,0
USDJPY,20010104,52200,113.82,113.82,113.82,113.82,4,113.80456561518622,113.81654339001311,0.011977774826888776,0.01115186113953872,1,1,0
USDJPY,20010104,52300,113.82,113.82,113.81,113.81,4,113.80496816220946,113.81553671462648,0.010568552417012711,0.011035199395033519,-1,1,-1
USDJPY,20010104,52400,113.81,113.81,113.81,113.81,4,113.80534089093469,113.81468491237625,0.009344021441563655,0.010696963804339547,-1,1,0
USDJPY,20010104,52500,113.81,113.83,113.81,113.83,4,113.80716749160618,113.81704107970299,0.009873588096809272,0.010532288662833492,-1,1,0
USDJPY,20010104,52600,113.83,113.83,113.83,113.83,4,113.80885878852423,113.81903475974869,0.010175971224455793,0.010461025175157953,-1,1,0
USDJPY,20010104,52700,113.83,113.83,113.83,113.83,4,113.8104248041891,113.82072171978734,0.010296915598246414,0.010428203259775646,-1,1,0
USDJPY,20010104,52800,113.83,113.83,113.83,113.83,4,113.8118748186936,113.82214914751236,0.010274328818766776,0.010397428371573873,-1,1,0
USDJPY,20010104,52900,113.83,113.83,113.83,113.83,4,113.81321742471629,113.82335697097199,0.010139546255700793,0.010345851948399256,-1,1,0
USDJPY,20010104,53000,113.83,113.83,113.82,113.83,4,113.814460578441,113.82437897543784,0.009918396996837942,0.010260360958086993,-1,1,0
USDJPY,20010104,53100,113.83,113.84,113.83,113.84,4,113.81635238744536,113.82678220998586,0.010429822540501732,0.010294253274569943,1,1,1
USDJPY,20010104,53200,113.84,113.84,113.83,113.83,4,113.81736332170867,113.82727725460342,0.00991393289474729,0.010218189198605412,-1,1,-1
USDJPY,20010104,53300,113.83,113.83,113.83,113.83,4,113.81829937195246,113.82769613851059,0.009396766558126046,0.01005390467050954,-1,1,0
