<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,%K,%D,Signal SO
EURJPY,20010103,114900,109.36,109.36,109.33,109.33,4,24.99999999999556,66.66666666666667,0.0
EURJPY,20010103,115000,109.34,109.34,109.29,109.31,4,19.999999999997158,39.999999999999055,0.0
EURJPY,20010103,115100,109.3,109.31,109.27,109.28,4,8.333333333337281,17.777777777776667,0.0
EURJPY,20010103,115200,109.27,109.28,109.26,109.26,4,0.0,9.444444444444812,0.0
EURJPY,20010103,115300,109.27,109.27,109.26,109.26,4,0.0,2.7777777777790935,0.0
EURJPY,20010103,115400,109.25,109.25,109.21,109.22,4,5.555555555558187,1.851851851852729,1.0
EURJPY,20010103,115500,109.22,109.23,109.2,109.21,4,5.263157894732118,3.6062378167634352,0.0
EURJPY,20010103,115600,109.2,109.24,109.2,109.24,4,21.052631578943434,10.623781676411246,0.0
EURJPY,20010103,115700,109.24,109.24,109.23,109.24,4,21.052631578943434,15.789473684206328,0.0
EURJPY,20010103,115800,109.25,109.27,109.25,109.27,4,36.84210526315474,26.315789473680535,0.0
EURJPY,20010103,115900,109.28,109.32,109.28,109.32,4,63.157894736837775,40.35087719297865,0.0
EURJPY,20010103,120000,109.31,109.31,109.29,109.29,4,47.36842105263394,49.12280701754216,0.0
EURJPY,20010103,120100,109.28,109.28,109.24,109.25,4,27.777777777777338,46.101364522416354,0.0
EURJPY,20010103,120200,109.25,109.26,109.25,109.26,4,37.500000000002224,37.54873294347117,0.0
EURJPY,20010103,120300,109.27,109.27,109.23,109.24,4,28.57142857142277,31.283068783067446,0.0
EURJPY,20010103,120400,109.23,109.23,109.2,109.22,4,16.666666666664693,27.57936507936323,0.0
EURJPY,20010103,120500,109.22,109.22,109.22,109.22,4,16.666666666664693,20.63492063491739,0.0
EURJPY,20010103,120600,109.22,109.22,109.19,109.19,4,0.0,11.111111111109794,0.0
EURJPY,20010103,120700,109.18,109.2,109.18,109.2,4,14.285714285712835,10.317460317459176,1.0
EURJPY,20010103,120800,109.19,109.21,109.19,109.19,4,7.1428571428513425,7.142857142854726,0.0
EURJPY,20010103,120900,109.2,109.22,109.2,109.22,4,28.57142857142567,16.666666666663282,1.0
EURJPY,20010103,121000,109.21,109.21,109.2,109.2,4,14.285714285712835,16.666666666663282,0.0
EURJPY,20010103,121100,109.19,109.2,109.18,109.19,4,7.1428571428513425,16.666666666663282,0.0
EURJPY,20010103,121200,109.2,109.21,109.19,109.21,4,21.42857142856418,14.285714285709451,1.0
EURJPY,20010103,121300,109.2,109.2,109.19,109.2,4,15.384615384612863,14.652014652009463,0.0
EURJPY,20010103,121400,109.2,109.22,109.2,109.22,4,39.999999999994316,25.60439560439045,0.0
EURJPY,20010103,121500,109.21,109.25,109.21,109.24,4,66.6666666666614,40.68376068375619,0.0
EURJPY,20010103,121600,109.25,109.33,109.25,109.33,4,100.0,68.88888888888523,0.0
EURJPY,20010103,121700,109.34,109.37,109.34,109.35,4,89.4736842105208,85.38011695906073,0.0
EURJPY,20010103,121800,109.34,109.34,109.29,109.29,4,57.89473684210566,82.45614035087549,-1.0
EURJPY,20010103,121900,109.29,109.3,109.28,109.3,4,63.157894736837775,70.17543859648806,0.0
EURJPY,20010103,122000,109.29,109.3,109.29,109.3,4,63.157894736837775,61.40350877192707,0.0
EURJPY,20010103,122100,109.29,109.29,109.22,109.22,4,21.052631578943434,49.122807017539664,0.0
EURJPY,20010103,122200,109.23,109.24,109.21,109.21,4,15.789473684203834,33.33333333332835,0.0
EURJPY,20010103,122300,109.22,109.23,109.19,109.2,4,10.526315789471717,15.789473684206328,0.0
EURJPY,20010103,122400,109.19,109.2,109.18,109.18,4,0.0,8.771929824558518,0.0
EURJPY,20010103,122500,109.19,109.19,109.17,109.19,4,9.999999999997868,6.842105263156529,1.0
EURJPY,20010103,122600,109.2,109.21,109.19,109.2,4,15.000000000000355,8.33333333333274,0.0
EURJPY,20010103,122700,109.19,109.2,109.19,109.19,4,9.999999999997868,11.666666666665364,0.0
EURJPY,20010103,122800,109.2,109.2,109.18,109.18,4,5.000000000002487,10.000000000000236,0.0
EURJPY,20010103,122900,109.19,109.19,109.13,109.13,4,0.0,5.000000000000118,0.0
EURJPY,20010103,123000,109.12,109.14,109.1,109.11,4,3.7037037037054583,2.901234567902648,1.0
EURJPY,20010103,123100,109.12,109.12,109.11,109.12,4,8.333333333337281,4.012345679014246,0.0
EURJPY,20010103,123200,109.11,109.11,109.08,109.11,4,13.636363636364223,8.557800224468988,0.0
EURJPY,20010103,123300,109.12,109.17,109.12,109.16,4,36.36363636363578,19.44444444444576,0.0
EURJPY,20010103,123400,109.16,109.17,109.15,109.15,4,33.33333333333559,27.777777777778528,0.0
EURJPY,20010103,123500,109.14,109.14,109.1,109.11,4,18.750000000001112,29.48232323232416,0.0
EURJPY,20010103,123600,109.1,109.11,109.09,109.11,4,20.0,24.027777777778898,0.0
EURJPY,20010103,123700,109.13,109.14,109.12,109.13,4,38.46153846153762,25.737179487179578,0.0
EURJPY,20010103,123800,109.12,109.12,109.09,109.09,4,7.692307692311896,22.05128205128317,0.0
EURJPY,20010103,123900,109.08,109.08,109.07,109.07,4,0.0,15.384615384616504,0.0
EURJPY,20010103,124000,109.08,109.1,109.08,109.1,4,23.076923076922235,10.256410256411376,1.0
EURJPY,20010103,124100,109.09,109.09,109.07,109.08,4,7.692307692311056,10.256410256411096,0.0
EURJPY,20010103,124200,109.09,109.09,109.07,109.08,4,8.333333333337281,13.034188034190189,0.0
EURJPY,20010103,124300,109.09,109.13,109.09,109.11,4,40.00000000000284,18.675213675217062,1.0
EURJPY,20010103,124400,109.1,109.11,109.09,109.09,4,20.000000000008527,22.777777777782884,0.0
EURJPY,20010103,124500,109.1,109.1,109.09,109.09,4,20.000000000008527,26.666666666673297,0.0
EURJPY,20010103,124600,109.1,109.1,109.07,109.08,4,10.000000000004263,16.666666666673773,0.0
EURJPY,20010103,124700,109.09,109.09,109.07,109.07,4,0.0,10.000000000004263,0.0
EURJPY,20010103,124800,109.06,109.07,109.03,109.03,4,0.0,3.3333333333347546,0.0
EURJPY,20010103,124900,109.04,109.04,109.02,109.02,4,0.0,0.0,0.0
EURJPY,20010103,125000,109.03,109.03,109.01,109.03,4,15.384615384612863,5.1282051282042875,1.0
EURJPY,20010103,125100,109.02,109.03,109.01,109.01,4,0.0,5.1282051282042875,0.0
EURJPY,20010103,125200,109.02,109.02,109.0,109.0,4,0.0,5.1282051282042875,0.0
EURJPY,20010103,125300,109.01,109.02,109.01,109.01,4,7.692307692311896,2.5641025641039654,1.0
EURJPY,20010103,125400,108.99,109.0,108.98,108.98,4,0.0,2.5641025641039654,0.0
EURJPY,20010103,125500,108.99,108.99,108.98,108.99,4,6.666666666660983,4.786324786324293,1.0
EURJPY,20010103,125600,108.98,109.0,108.96,108.96,4,0.0,2.2222222222203274,0.0
EURJPY,20010103,125700,108.95,108.95,108.92,108.92,4,0.0,2.2222222222203274,0.0
EURJPY,20010103,125800,108.93,108.94,108.91,108.91,4,0.0,0.0,0.0
EURJPY,20010103,125900,108.9,108.92,108.85,108.85,4,0.0,0.0,0.0
EURJPY,20010103,130000,108.86,108.86,108.8,108.8,4,0.0,0.0,0.0
EURJPY,20010103,130100,108.81,108.82,108.79,108.81,4,7.142857142856055,2.3809523809520186,1.0
EURJPY,20010103,130200,108.82,108.84,108.82,108.82,4,11.99999999999477,6.3809523809502755,0.0
EURJPY,20010103,130300,108.81,108.83,108.8,108.82,4,12.499999999994818,10.547619047615214,0.0
EURJPY,20010103,130400,108.83,108.84,108.82,108.83,4,16.666666666663705,13.722222222217766,0.0
EURJPY,20010103,130500,108.84,108.84,108.78,108.78,4,0.0,9.722222222219507,0.0
EURJPY,20010103,130600,108.77,108.77,108.72,108.72,4,0.0,5.555555555554569,0.0
EURJPY,20010103,130700,108.71,108.71,108.65,108.68,4,8.571428571429035,2.8571428571430117,1.0
EURJPY,20010103,130800,108.69,108.73,108.69,108.72,4,19.999999999998376,9.523809523809136,0.0
EURJPY,20010103,130900,108.73,108.76,108.73,108.74,4,25.714285714283047,18.09523809523682,0.0
EURJPY,20010103,131000,108.73,108.75,108.71,108.71,4,19.99999999999621,21.904761904759212,0.0
EURJPY,20010103,131100,108.7,108.71,108.7,108.7,4,17.24137931034432,20.985221674874527,0.0
EURJPY,20010103,131200,108.71,108.77,108.7,108.77,4,44.44444444444152,27.22860791826069,0.0
EURJPY,20010103,131300,108.77,108.79,108.77,108.79,4,66.66666666666892,42.78416347381826,0.0
EURJPY,20010103,131400,108.78,108.8,108.77,108.79,4,73.68421052631697,61.59844054580913,0.0
EURJPY,20010103,131500,108.79,108.79,108.78,108.78,4,68.42105263157737,69.59064327485441,0.0
EURJPY,20010103,131600,108.77,108.8,108.77,108.79,4,73.68421052631697,71.92982456140378,0.0
EURJPY,20010103,131700,108.78,108.8,108.77,108.8,4,78.94736842104909,73.68421052631447,0.0
EURJPY,20010103,131800,108.81,108.84,108.81,108.84,4,100.0,84.21052631578868,0.0
EURJPY,20010103,131900,108.85,108.86,108.84,108.85,4,95.23809523809265,91.39515455304725,0.0
EURJPY,20010103,132000,108.86,108.86,108.83,108.84,4,90.47619047619209,95.23809523809491,-1.0
EURJPY,20010103,132100,108.83,108.83,108.81,108.81,4,70.58823529411961,85.43417366946812,0.0
EURJPY,20010103,132200,108.82,108.83,108.81,108.83,4,81.24999999999889,80.77147525677019,0.0
EURJPY,20010103,132300,108.84,108.85,108.84,108.85,4,93.74999999999667,81.86274509803839,0.0
EURJPY,20010103,132400,108.83,108.84,108.81,108.82,4,74.99999999999555,83.33333333333037,-1.0
EURJPY,20010103,132500,108.83,108.83,108.81,108.82,4,74.99999999999555,81.24999999999592,0.0
EURJPY,20010103,132600,108.82,108.85,108.82,108.85,4,88.88888888888363,79.62962962962492,0.0
EURJPY,20010103,132700,108.86,108.88,108.86,108.88,4,100.0,87.96296296295974,0.0
EURJPY,20010103,132800,108.89,108.92,108.88,108.91,4,93.33333333333017,94.07407407407128,-1.0
EURJPY,20010103,132900,108.92,108.94,108.92,108.93,4,94.11764705882894,95.81699346405304,0.0
EURJPY,20010103,133000,108.93,108.93,108.89,108.89,4,70.58823529411961,86.01307189542625,0.0
EURJPY,20010103,133100,108.88,108.88,108.85,108.87,4,46.153846153849514,70.28657616893268,0.0
EURJPY,20010103,133200,108.86,108.86,108.84,108.84,4,23.076923076924757,46.6063348416313,0.0
EURJPY,20010103,133300,108.83,108.84,108.82,108.82,4,7.6923076923009654,25.64102564102508,0.0
EURJPY,20010103,133400,108.83,108.84,108.79,108.79,4,0.0,10.256410256408573,0.0
EURJPY,20010103,133500,108.8,108.8,108.77,108.8,4,17.647058823529903,8.446455505276957,1.0
EURJPY,20010103,133600,108.81,108.82,108.79,108.81,4,23.529411764709323,13.725490196079742,0.0
EURJPY,20010103,133700,108.82,108.83,108.77,108.77,4,0.0,13.725490196079742,0.0
EURJPY,20010103,133800,108.76,108.78,108.72,108.73,4,4.545454545456894,9.358288770055406,0.0
EURJPY,20010103,133900,108.74,108.74,108.71,108.71,4,0.0,1.515151515152298,0.0
EURJPY,20010103,134000,108.72,108.73,108.71,108.71,4,0.0,1.515151515152298,0.0
EURJPY,20010103,134100,108.7,108.7,108.66,108.66,4,0.0,0.0,0.0
EURJPY,20010103,134200,108.65,108.68,108.65,108.68,4,10.344827586207572,3.4482758620691905,1.0
EURJPY,20010103,134300,108.68,108.68,108.65,108.65,4,0.0,3.4482758620691905,0.0
EURJPY,20010103,134400,108.64,108.65,108.62,108.62,4,0.0,3.4482758620691905,0.0
EURJPY,20010103,134500,108.63,108.63,108.6,108.6,4,0.0,0.0,0.0
EURJPY,20010103,134600,108.59,108.62,108.59,108.61,4,7.999999999998408,2.6666666666661363,1.0
EURJPY,20010103,134700,108.61,108.63,108.61,108.63,4,15.999999999996817,7.999999999998408,0.0
EURJPY,20010103,134800,108.62,108.62,108.56,108.56,4,0.0,7.999999999998408,0.0
EURJPY,20010103,134900,108.57,108.57,108.55,108.56,4,3.571428571430384,6.523809523809067,0.0
EURJPY,20010103,135000,108.57,108.59,108.57,108.58,4,10.714285714286078,4.7619047619054875,1.0
EURJPY,20010103,135100,108.57,108.6,108.57,108.6,4,21.739130434780996,12.008281573499152,0.0
EURJPY,20010103,135200,108.59,108.63,108.59,108.63,4,42.10526315789434,24.85289310232047,0.0
EURJPY,20010103,135300,108.64,108.64,108.61,108.62,4,38.88888888889152,34.24442749385562,0.0
EURJPY,20010103,135400,108.63,108.65,108.63,108.65,4,66.66666666666983,49.22027290448523,0.0
EURJPY,20010103,135500,108.64,108.64,108.62,108.64,4,69.23076923076671,58.26210826210936,0.0
EURJPY,20010103,135600,108.65,108.65,108.64,108.65,4,76.92307692307776,70.94017094017143,0.0
EURJPY,20010103,135700,108.65,108.67,108.65,108.67,4,100.0,82.05128205128149,0.0
EURJPY,20010103,135800,108.69,108.72,108.69,108.71,4,94.11764705882058,90.34690799396611,0.0
EURJPY,20010103,135900,108.72,108.72,108.7,108.7,4,88.23529411764952,94.11764705882337,-1.0
EURJPY,20010103,140000,108.7,108.72,108.7,108.72,4,100.0,94.11764705882337,0.0
EURJPY,20010103,140100,108.71,108.71,108.69,108.69,4,82.3529411764701,90.19607843137321,-1.0
EURJPY,20010103,140200,108.68,108.7,108.68,108.7,4,88.23529411764952,90.19607843137321,0.0
EURJPY,20010103,140300,108.69,108.71,108.69,108.71,4,93.33333333333017,87.97385620914993,0.0
EURJPY,20010103,140400,108.72,108.72,108.71,108.72,4,100.0,93.85620915032656,0.0
EURJPY,20010103,140500,108.71,108.72,108.69,108.69,4,76.92307692307524,90.08547008546849,-1.0
EURJPY,20010103,140600,108.7,108.72,108.69,108.71,4,90.90909090908622,89.27738927738716,0.0
EURJPY,20010103,140700,108.7,108.72,108.7,108.7,4,80.00000000000284,82.61072261072144,-1.0
EURJPY,20010103,140800,108.71,108.72,108.7,108.7,4,80.00000000000284,83.63636363636397,0.0
EURJPY,20010103,140900,108.71,108.72,108.7,108.72,4,100.0,86.66666666666856,0.0
EURJPY,20010103,141000,108.73,108.73,108.71,108.71,4,74.99999999998667,84.9999999999965,-1.0
EURJPY,20010103,141100,108.72,108.75,108.72,108.75,4,100.0,91.66666666666224,0.0
EURJPY,20010103,141200,108.74,108.77,108.72,108.76,4,88.88888888889767,87.96296296296146,0.0
EURJPY,20010103,141300,108.75,108.76,108.74,108.74,4,66.6666666666614,85.18518518518636,-1.0
EURJPY,20010103,141400,108.73,108.73,108.71,108.71,4,33.333333333322805,62.962962962960624,0.0
EURJPY,20010103,141500,108.7,108.73,108.7,108.7,4,22.222222222220466,40.740740740734886,0.0
EURJPY,20010103,141600,108.69,108.69,108.64,108.64,4,0.0,18.518518518514423,0.0
EURJPY,20010103,141700,108.65,108.66,108.62,108.65,4,20.000000000001894,14.074074074074119,1.0
EURJPY,20010103,141800,108.66,108.66,108.62,108.64,4,13.333333333331439,11.111111111111109,0.0
EURJPY,20010103,141900,108.63,108.63,108.61,108.62,4,6.250000000003331,13.194444444445553,0.0
EURJPY,20010103,142000,108.63,108.63,108.56,108.57,4,4.761904761900572,8.115079365078449,0.0
EURJPY,20010103,142100,108.56,108.56,108.54,108.55,4,4.347826086952761,5.119910282952222,0.0
EURJPY,20010103,142200,108.54,108.54,108.5,108.53,4,11.111111111111695,6.740280653321676,1.0
EURJPY,20010103,142300,108.52,108.52,108.51,108.52,4,7.407407407406043,7.622114868490166,0.0
EURJPY,20010103,142400,108.51,108.55,108.51,108.54,4,14.81481481481735,11.111111111111697,1.0
EURJPY,20010103,142500,108.55,108.57,108.54,108.56,4,22.22222222222339,14.814814814815596,0.0
EURJPY,20010103,142600,108.56,108.59,108.56,108.59,4,34.615384615385246,23.884140550808663,0.0
EURJPY,20010103,142700,108.59,108.62,108.59,108.62,4,52.17391304347934,36.33717329369599,0.0
EURJPY,20010103,142800,108.63,108.65,108.63,108.64,4,60.8695652173905,49.2196209587517,0.0
EURJPY,20010103,142900,108.64,108.64,108.64,108.64,4,73.68421052631697,62.242562929062274,0.0
EURJPY,20010103,143000,108.63,108.69,108.63,108.69,4,100.0,78.18459191456917,0.0
EURJPY,20010103,143100,108.68,108.7,108.67,108.7,4,100.0,91.22807017543899,0.0
EURJPY,20010103,143200,108.69,108.71,108.66,108.7,4,95.23809523809943,98.41269841269981,-1.0
EURJPY,20010103,143300,108.71,108.73,108.7,108.73,4,100.0,98.41269841269981,0.0
EURJPY,20010103,143400,108.72,108.73,108.71,108.71,4,91.30434782608266,95.5141476880607,-1.0
EURJPY,20010103,143500,108.7,108.7,108.66,108.66,4,69.56521739130166,86.9565217391281,0.0
EURJPY,20010103,143600,108.67,108.69,108.67,108.68,4,77.27272727272845,79.38076416337093,0.0
EURJPY,20010103,143700,108.67,108.67,108.63,108.63,4,54.54545454545043,67.12779973649351,0.0
EURJPY,20010103,143800,108.64,108.64,108.59,108.59,4,26.31578947368303,52.71132376395397,0.0
EURJPY,20010103,143900,108.58,108.58,108.57,108.58,4,11.764705882350482,30.875316633827982,0.0
EURJPY,20010103,144000,108.57,108.57,108.53,108.53,4,0.0,12.69349845201117,0.0
EURJPY,20010103,144100,108.52,108.52,108.49,108.49,4,0.0,3.9215686274501604,0.0
EURJPY,20010103,144200,108.48,108.51,108.48,108.5,4,7.999999999998408,2.6666666666661363,1.0
EURJPY,20010103,144300,108.51,108.53,108.51,108.52,4,15.999999999996817,7.999999999998408,0.0
EURJPY,20010103,144400,108.51,108.51,108.46,108.46,4,0.0,7.999999999998408,0.0
EURJPY,20010103,144500,108.47,108.47,108.44,108.44,4,0.0,5.3333333333322726,0.0
EURJPY,20010103,144600,108.45,108.47,108.44,108.46,4,6.89655172413641,2.298850574712137,1.0
EURJPY,20010103,144700,108.47,108.49,108.47,108.49,4,17.241379310343476,8.045977011493294,0.0
EURJPY,20010103,144800,108.48,108.48,108.47,108.47,4,11.538461538461748,11.89213085764721,0.0
EURJPY,20010103,144900,108.46,108.49,108.46,108.49,4,19.999999999998863,16.25994694960136,1.0
EURJPY,20010103,145000,108.5,108.51,108.5,108.5,4,26.08695652173967,19.208472686733426,0.0
EURJPY,20010103,145100,108.51,108.53,108.51,108.53,4,45.000000000001066,30.362318840579864,0.0
EURJPY,20010103,145200,108.54,108.54,108.51,108.51,4,50.00000000000507,40.362318840581935,0.0
EURJPY,20010103,145300,108.5,108.52,108.48,108.48,4,30.769230769236657,41.923076923080934,0.0
EURJPY,20010103,145400,108.47,108.47,108.44,108.44,4,0.0,26.923076923080576,0.0
EURJPY,20010103,145500,108.43,108.44,108.43,108.43,4,0.0,10.256410256412218,0.0
EURJPY,20010103,145600,108.44,108.45,108.44,108.45,4,18.18181818181466,6.060606060604886,1.0
EURJPY,20010103,145700,108.46,108.51,108.46,108.51,4,72.72727272727155,30.303030303028738,0.0
EURJPY,20010103,145800,108.52,108.54,108.52,108.54,4,100.0,63.63636363636207,0.0
EURJPY,20010103,145900,108.55,108.56,108.54,108.56,4,100.0,90.90909090909052,0.0
EURJPY,20010103,150000,108.57,108.58,108.53,108.53,4,66.66666666666667,88.8888888888889,-1.0
EURJPY,20010103,150100,108.52,108.54,108.52,108.53,4,66.66666666666667,77.77777777777779,0.0
EURJPY,20010103,150200,108.53,108.53,108.51,108.51,4,53.333333333335226,62.222222222222854,0.0
EURJPY,20010103,150300,108.5,108.5,108.49,108.49,4,39.999999999994316,53.33333333333207,0.0
EURJPY,20010103,150400,108.49,108.49,108.47,108.48,4,33.333333333333336,42.22222222222096,0.0
EURJPY,20010103,150500,108.49,108.54,108.49,108.54,4,73.33333333333712,48.88888888888826,0.0
EURJPY,20010103,150600,108.55,108.56,108.55,108.55,4,79.99999999999811,62.222222222222854,0.0
EURJPY,20010103,150700,108.54,108.55,108.54,108.55,4,79.99999999999811,77.77777777777779,0.0
EURJPY,20010103,150800,108.54,108.61,108.54,108.61,4,100.0,86.66666666666542,0.0
EURJPY,20010103,150900,108.6,108.6,108.58,108.58,4,82.3529411764701,87.45098039215607,-1.0
EURJPY,20010103,151000,108.58,108.59,108.58,108.59,4,86.66666666666983,89.67320261437997,0.0
EURJPY,20010103,151100,108.59,108.6,108.54,108.54,4,50.00000000000507,73.006535947715,0.0
EURJPY,20010103,151200,108.54,108.55,108.53,108.53,4,42.85714285714431,59.84126984127307,0.0
EURJPY,20010103,151300,108.52,108.52,108.5,108.51,4,28.57142857143292,40.4761904761941,0.0
EURJPY,20010103,151400,108.51,108.51,108.5,108.5,4,21.428571428572155,30.952380952383127,0.0
EURJPY,20010103,151500,108.49,108.5,108.48,108.5,4,21.428571428572155,23.809523809525743,0.0
EURJPY,20010103,151600,108.5,108.5,108.49,108.49,4,14.285714285711386,19.047619047618564,0.0
EURJPY,20010103,151700,108.5,108.51,108.5,108.51,4,28.57142857143292,21.428571428572155,1.0
EURJPY,20010103,151800,108.52,108.53,108.52,108.53,4,38.46153846153762,27.106227106227312,0.0
EURJPY,20010103,151900,108.53,108.53,108.5,108.5,4,15.384615384612863,27.4725274725278,0.0
EURJPY,20010103,152000,108.51,108.53,108.51,108.53,4,38.46153846153762,30.76923076922937,0.0
EURJPY,20010103,152100,108.52,108.52,108.49,108.49,4,7.6923076923009654,20.51282051281715,0.0
EURJPY,20010103,152200,108.5,108.5,108.5,108.5,4,16.666666666664693,20.94017094016776,0.0
EURJPY,20010103,152300,108.51,108.52,108.51,108.51,4,25.00000000000296,16.45299145298954,0.0
EURJPY,20010103,152400,108.52,108.52,108.51,108.51,4,25.00000000000296,22.222222222223536,0.0
EURJPY,20010103,152500,108.5,108.51,108.5,108.51,4,42.85714285714866,30.952380952384857,0.0
EURJPY,20010103,152600,108.51,108.53,108.51,108.53,4,100.0,55.95238095238387,0.0
EURJPY,20010103,152700,108.53,108.53,108.51,108.51,4,60.000000000005684,67.61904761905144,0.0
EURJPY,20010103,152800,108.5,108.5,108.46,108.49,4,42.857142857139955,67.61904761904854,0.0
EURJPY,20010103,152900,108.5,108.52,108.5,108.5,4,57.142857142860045,53.333333333335226,0.0
EURJPY,20010103,153000,108.48,108.48,108.47,108.48,4,28.571428571440173,42.85714285714673,0.0
EURJPY,20010103,153100,108.47,108.49,108.47,108.49,4,42.857142857139955,42.85714285714673,0.0
EURJPY,20010103,153200,108.49,108.49,108.48,108.48,4,28.571428571440173,33.3333333333401,0.0
EURJPY,20010103,153300,108.47,108.48,108.46,108.46,4,0.0,23.80952380952671,0.0
EURJPY,20010103,153400,108.45,108.45,108.45,108.45,4,0.0,9.52380952381339,0.0
EURJPY,20010103,153500,108.46,108.48,108.46,108.47,4,24.99999999999556,8.333333333331852,1.0
EURJPY,20010103,153600,108.47,108.47,108.46,108.46,4,12.499999999988898,12.499999999994818,0.0
EURJPY,20010103,153700,108.45,108.45,108.43,108.43,4,0.0,12.499999999994818,0.0
EURJPY,20010103,153800,108.42,108.42,108.41,108.41,4,0.0,4.166666666662966,0.0
EURJPY,20010103,153900,108.42,108.44,108.41,108.42,4,8.333333333337281,2.7777777777790935,1.0
EURJPY,20010103,154000,108.41,108.41,108.36,108.36,4,0.0,2.7777777777790935,0.0
EURJPY,20010103,154100,108.35,108.35,108.28,108.28,4,0.0,2.7777777777790935,0.0
EURJPY,20010103,154200,108.27,108.27,108.25,108.25,4,0.0,0.0,0.0
EURJPY,20010103,154300,108.24,108.24,108.19,108.19,4,0.0,0.0,0.0
EURJPY,20010103,154400,108.19,108.23,108.19,108.23,4,13.333333333335544,4.444444444445181,1.0
EURJPY,20010103,154500,108.23,108.23,108.12,108.13,4,2.702702702700315,5.345345345345287,0.0
EURJPY,20010103,154600,108.12,108.12,108.08,108.09,4,2.5000000000012434,6.178678678679034,0.0
EURJPY,20010103,154700,108.08,108.1,108.07,108.1,4,7.317073170731792,4.173258624477783,1.0
EURJPY,20010103,154800,108.09,108.11,108.08,108.11,4,9.756097560976878,6.524390243903305,0.0
EURJPY,20010103,154900,108.09,108.14,108.09,108.14,4,17.5000000000016,11.524390243903424,0.0
EURJPY,20010103,155000,108.16,108.17,108.14,108.17,4,26.315789473685786,17.85729567822142,0.0
EURJPY,20010103,155100,108.16,108.16,108.14,108.15,4,21.621621621624737,21.812470365104044,0.0
EURJPY,20010103,155200,108.15,108.18,108.14,108.16,4,24.324324324324948,24.08724513987849,0.0
EURJPY,20010103,155300,108.17,108.19,108.17,108.18,4,32.352941176474275,26.099629040807987,0.0
EURJPY,20010103,155400,108.19,108.2,108.19,108.2,4,46.42857142857469,34.3686123097913,0.0
EURJPY,20010103,155500,108.21,108.21,108.19,108.19,4,60.00000000000142,46.26050420168346,0.0
EURJPY,20010103,155600,108.2,108.21,108.2,108.21,4,82.3529411764701,62.92717086834873,0.0
EURJPY,20010103,155700,108.22,108.22,108.21,108.22,4,93.74999999999723,78.70098039215624,0.0
EURJPY,20010103,155800,108.22,108.22,108.21,108.21,4,87.49999999999444,87.86764705882058,0.0
EURJPY,20010103,155900,108.2,108.22,108.2,108.22,4,100.0,93.74999999999723,0.0
EURJPY,20010103,160000,108.21,108.21,108.18,108.19,4,80.0,89.16666666666481,-1.0
EURJPY,20010103,160100,108.18,108.18,108.17,108.18,4,71.42857142857723,83.80952380952574,0.0
EURJPY,20010103,160200,108.18,108.18,108.17,108.18,4,69.23076923077427,73.55311355311717,0.0
EURJPY,20010103,160300,108.17,108.17,108.15,108.15,4,12.500000000006661,51.05311355311938,0.0
EURJPY,20010103,160400,108.14,108.14,108.12,108.12,4,0.0,27.243589743593645,0.0
EURJPY,20010103,160500,108.11,108.14,108.11,108.13,4,18.18181818181466,10.227272727273773,0.0
EURJPY,20010103,160600,108.12,108.12,108.1,108.11,4,8.333333333337281,8.838383838383981,0.0
EURJPY,20010103,160700,108.1,108.13,108.1,108.13,4,25.0,17.171717171717315,1.0
EURJPY,20010103,160800,108.14,108.21,108.14,108.21,4,91.66666666666272,41.666666666666664,0.0
EURJPY,20010103,160900,108.22,108.24,108.22,108.22,4,85.71428571428862,67.46031746031711,0.0
EURJPY,20010103,161000,108.21,108.21,108.2,108.21,4,78.57142857142784,85.31746031745972,0.0
EURJPY,20010103,161100,108.22,108.24,108.22,108.24,4,100.0,88.09523809523883,0.0
EURJPY,20010103,161200,108.24,108.26,108.24,108.26,4,100.0,92.85714285714262,0.0
EURJPY,20010103,161300,108.26,108.26,108.24,108.25,4,93.74999999999723,97.91666666666573,-1.0
EURJPY,20010103,161400,108.24,108.24,108.23,108.23,4,81.25000000000055,91.66666666666593,0.0
EURJPY,20010103,161500,108.24,108.28,108.24,108.28,4,100.0,91.66666666666593,0.0
EURJPY,20010103,161600,108.27,108.3,108.27,108.28,4,90.00000000000213,90.41666666666758,-1.0
EURJPY,20010103,161700,108.27,108.27,108.26,108.27,4,84.99999999999964,91.66666666666725,0.0
EURJPY,20010103,161800,108.26,108.27,108.26,108.27,4,84.99999999999964,86.66666666666714,0.0
EURJPY,20010103,161900,108.28,108.29,108.28,108.29,4,95.00000000000462,88.33333333333464,0.0
EURJPY,20010103,162000,108.28,108.29,108.28,108.29,4,95.00000000000462,91.66666666666963,0.0
EURJPY,20010103,162100,108.28,108.28,108.27,108.27,4,81.24999999999889,90.41666666666937,-1.0
EURJPY,20010103,162200,108.26,108.26,108.24,108.24,4,39.999999999994316,72.08333333333262,0.0
EURJPY,20010103,162300,108.24,108.25,108.24,108.25,4,50.0,57.08333333333107,0.0
EURJPY,20010103,162400,108.26,108.28,108.25,108.28,4,75.00000000000445,54.99999999999958,0.0
EURJPY,20010103,162500,108.27,108.28,108.26,108.28,4,71.42857142857433,65.47619047619293,0.0
EURJPY,20010103,162600,108.29,108.3,108.29,108.29,4,85.71428571429732,77.3809523809587,0.0
